[2024-01-31 18:21:07] [INFO] hyper_fed
      n_public_data  :  100  
          seed       : 10000 
      local_epochs   :  10   
     distill_epochs  :  10   
       batch_size    :  160  
      server_epochs  :  20   
          alpha      :  1.0  
         dataset     :cifar10
     model_structure : cnn3  
[2024-01-31 18:21:20] [INFO] [rank: 1, server epoch 1, client 1, local train]
[2024-01-31 18:21:21] [INFO] rank: 0, local epoch 1, acc: 0.4026
[2024-01-31 18:21:43] [INFO] [rank: 1, server epoch 1, client 5, local train]
[2024-01-31 18:21:44] [INFO] rank: 1, local epoch 1, acc: 0.3682
[2024-01-31 18:21:44] [INFO] rank: 1, local epoch 2, acc: 0.4465
[2024-01-31 18:21:45] [INFO] rank: 1, local epoch 3, acc: 0.4791
[2024-01-31 18:21:45] [INFO] rank: 1, local epoch 4, acc: 0.5008
[2024-01-31 18:21:46] [INFO] rank: 1, local epoch 5, acc: 0.5237
[2024-01-31 18:21:47] [INFO] rank: 1, local epoch 6, acc: 0.5358
[2024-01-31 18:21:47] [INFO] rank: 1, local epoch 7, acc: 0.5603
[2024-01-31 18:21:48] [INFO] rank: 1, local epoch 8, acc: 0.5655
[2024-01-31 18:21:48] [INFO] rank: 1, local epoch 9, acc: 0.5744
[2024-01-31 18:21:49] [INFO] rank: 1, local epoch 10, acc: 0.5809
[2024-01-31 18:21:49] [INFO] [rank: 1, server epoch 1, client 6, local train]
[2024-01-31 18:21:50] [INFO] rank: 1, local epoch 1, acc: 0.3601
[2024-01-31 18:21:50] [INFO] rank: 1, local epoch 2, acc: 0.4541
[2024-01-31 18:21:51] [INFO] rank: 1, local epoch 3, acc: 0.4841
[2024-01-31 18:21:51] [INFO] rank: 1, local epoch 4, acc: 0.5112
[2024-01-31 18:21:52] [INFO] rank: 1, local epoch 5, acc: 0.5232
[2024-01-31 18:21:53] [INFO] rank: 1, local epoch 6, acc: 0.5415
[2024-01-31 18:21:53] [INFO] rank: 1, local epoch 7, acc: 0.5483
[2024-01-31 18:21:54] [INFO] rank: 1, local epoch 8, acc: 0.5642
[2024-01-31 18:21:54] [INFO] rank: 1, local epoch 9, acc: 0.5804
[2024-01-31 18:21:55] [INFO] rank: 1, local epoch 10, acc: 0.5853
[2024-01-31 18:21:55] [INFO] [rank: 1, server epoch 1, client 7, local train]
[2024-01-31 18:21:56] [INFO] rank: 1, local epoch 1, acc: 0.3863
[2024-01-31 18:21:56] [INFO] rank: 1, local epoch 2, acc: 0.3982
[2024-01-31 18:21:57] [INFO] rank: 1, local epoch 3, acc: 0.4385
[2024-01-31 18:21:57] [INFO] rank: 1, local epoch 4, acc: 0.4750
[2024-01-31 18:21:58] [INFO] rank: 1, local epoch 5, acc: 0.4801
[2024-01-31 18:21:59] [INFO] rank: 1, local epoch 6, acc: 0.4934
[2024-01-31 18:21:59] [INFO] rank: 1, local epoch 7, acc: 0.4993
[2024-01-31 18:22:00] [INFO] rank: 1, local epoch 8, acc: 0.4966
[2024-01-31 18:22:00] [INFO] rank: 1, local epoch 9, acc: 0.5112
[2024-01-31 18:22:01] [INFO] rank: 1, local epoch 10, acc: 0.5147
[2024-01-31 18:22:01] [INFO] [rank: 1, server epoch 1, client 8, local train]
[2024-01-31 18:22:02] [INFO] rank: 1, local epoch 1, acc: 0.3804
[2024-01-31 18:22:02] [INFO] rank: 1, local epoch 2, acc: 0.4082
[2024-01-31 18:22:03] [INFO] rank: 1, local epoch 3, acc: 0.4247
[2024-01-31 18:22:03] [INFO] rank: 1, local epoch 4, acc: 0.4650
[2024-01-31 18:22:04] [INFO] rank: 1, local epoch 5, acc: 0.4826
[2024-01-31 18:22:04] [INFO] rank: 1, local epoch 6, acc: 0.4939
[2024-01-31 18:22:05] [INFO] rank: 1, local epoch 7, acc: 0.5047
[2024-01-31 18:22:06] [INFO] rank: 1, local epoch 8, acc: 0.5004
[2024-01-31 18:22:06] [INFO] rank: 1, local epoch 9, acc: 0.5109
[2024-01-31 18:22:07] [INFO] rank: 1, local epoch 10, acc: 0.5266
[2024-01-31 18:22:07] [INFO] [rank: 1, server epoch 1, client 9, local train]
[2024-01-31 18:22:07] [INFO] rank: 1, local epoch 1, acc: 0.3801
[2024-01-31 18:22:08] [INFO] rank: 1, local epoch 2, acc: 0.4161
[2024-01-31 18:22:09] [INFO] rank: 1, local epoch 3, acc: 0.4471
[2024-01-31 18:22:09] [INFO] rank: 1, local epoch 4, acc: 0.4599
[2024-01-31 18:22:10] [INFO] rank: 1, local epoch 5, acc: 0.4799
[2024-01-31 18:22:10] [INFO] rank: 1, local epoch 6, acc: 0.4888
[2024-01-31 18:22:11] [INFO] rank: 1, local epoch 7, acc: 0.4753
[2024-01-31 18:22:12] [INFO] rank: 1, local epoch 8, acc: 0.5091
[2024-01-31 18:22:12] [INFO] rank: 1, local epoch 9, acc: 0.5088
[2024-01-31 18:22:13] [INFO] rank: 1, local epoch 10, acc: 0.5169
[2024-01-31 18:22:13] [INFO] [rank: 1, server epoch 1, client 1, distill train]
[2024-01-31 18:22:13] [INFO] rank: 1, distill epoch 1, acc: 0.5784
[2024-01-31 18:22:14] [INFO] rank: 1, distill epoch 2, acc: 0.5784
[2024-01-31 18:22:15] [INFO] rank: 1, distill epoch 3, acc: 0.5784
[2024-01-31 18:22:15] [INFO] rank: 1, distill epoch 4, acc: 0.5784
[2024-01-31 18:22:16] [INFO] rank: 1, distill epoch 5, acc: 0.5784
[2024-01-31 18:22:16] [INFO] rank: 1, distill epoch 6, acc: 0.5784
[2024-01-31 18:22:17] [INFO] rank: 1, distill epoch 7, acc: 0.5784
[2024-01-31 18:22:18] [INFO] rank: 1, distill epoch 8, acc: 0.5784
[2024-01-31 18:22:18] [INFO] rank: 1, distill epoch 9, acc: 0.5784
[2024-01-31 18:22:19] [INFO] rank: 1, distill epoch 10, acc: 0.5784
[2024-01-31 18:22:19] [INFO] [rank: 1, server epoch 1, client 2, distill train]
[2024-01-31 18:22:19] [INFO] rank: 1, distill epoch 1, acc: 0.5784
[2024-01-31 18:22:20] [INFO] rank: 1, distill epoch 2, acc: 0.5784
[2024-01-31 18:22:21] [INFO] rank: 1, distill epoch 3, acc: 0.5784
[2024-01-31 18:22:21] [INFO] rank: 1, distill epoch 4, acc: 0.5784
[2024-01-31 18:22:22] [INFO] rank: 1, distill epoch 5, acc: 0.5784
[2024-01-31 18:22:22] [INFO] rank: 1, distill epoch 6, acc: 0.5784
[2024-01-31 18:22:23] [INFO] rank: 1, distill epoch 7, acc: 0.5784
[2024-01-31 18:22:24] [INFO] rank: 1, distill epoch 8, acc: 0.5784
[2024-01-31 18:22:24] [INFO] rank: 1, distill epoch 9, acc: 0.5784
[2024-01-31 18:22:25] [INFO] rank: 1, distill epoch 10, acc: 0.5784
[2024-01-31 18:22:25] [INFO] [rank: 1, server epoch 1, client 3, distill train]
[2024-01-31 18:22:26] [INFO] rank: 1, distill epoch 1, acc: 0.5925
[2024-01-31 18:22:26] [INFO] rank: 1, distill epoch 2, acc: 0.5674
[2024-01-31 18:22:27] [INFO] rank: 1, distill epoch 3, acc: 0.5277
[2024-01-31 18:22:27] [INFO] rank: 1, distill epoch 4, acc: 0.4868
[2024-01-31 18:22:28] [INFO] rank: 1, distill epoch 5, acc: 0.4277
[2024-01-31 18:22:29] [INFO] rank: 1, distill epoch 6, acc: 0.3670
[2024-01-31 18:22:29] [INFO] rank: 1, distill epoch 7, acc: 0.3188
[2024-01-31 18:22:30] [INFO] rank: 1, distill epoch 8, acc: 0.2851
[2024-01-31 18:22:30] [INFO] rank: 1, distill epoch 9, acc: 0.2572
[2024-01-31 18:22:31] [INFO] rank: 1, distill epoch 10, acc: 0.2454
[2024-01-31 18:22:31] [INFO] [rank: 1, server epoch 1, client 4, distill train]
[2024-01-31 18:22:32] [INFO] rank: 1, distill epoch 1, acc: 0.2454
[2024-01-31 18:22:32] [INFO] rank: 1, distill epoch 2, acc: 0.2454
[2024-01-31 18:22:33] [INFO] rank: 1, distill epoch 3, acc: 0.2454
[2024-01-31 18:22:34] [INFO] rank: 1, distill epoch 4, acc: 0.2454
[2024-01-31 18:22:34] [INFO] rank: 1, distill epoch 5, acc: 0.2454
[2024-01-31 18:22:35] [INFO] rank: 1, distill epoch 6, acc: 0.2454
[2024-01-31 18:22:35] [INFO] rank: 1, distill epoch 7, acc: 0.2454
[2024-01-31 18:22:36] [INFO] rank: 1, distill epoch 8, acc: 0.2454
[2024-01-31 18:22:37] [INFO] rank: 1, distill epoch 9, acc: 0.2454
[2024-01-31 18:22:37] [INFO] rank: 1, distill epoch 10, acc: 0.2454
[2024-01-31 18:22:37] [INFO] [rank: 1, server epoch 1, client 5, distill train]
[2024-01-31 18:22:38] [INFO] rank: 1, distill epoch 1, acc: 0.2454
[2024-01-31 18:22:38] [INFO] rank: 1, distill epoch 2, acc: 0.2454
[2024-01-31 18:22:39] [INFO] rank: 1, distill epoch 3, acc: 0.2454
[2024-01-31 18:22:40] [INFO] rank: 1, distill epoch 4, acc: 0.2454
[2024-01-31 18:22:40] [INFO] rank: 1, distill epoch 5, acc: 0.2454
[2024-01-31 18:22:41] [INFO] rank: 1, distill epoch 6, acc: 0.2454
[2024-01-31 18:22:42] [INFO] rank: 1, distill epoch 7, acc: 0.2454
[2024-01-31 18:22:42] [INFO] rank: 1, distill epoch 8, acc: 0.2454
[2024-01-31 18:22:43] [INFO] rank: 1, distill epoch 9, acc: 0.2454
[2024-01-31 18:22:44] [INFO] rank: 1, distill epoch 10, acc: 0.2454
[2024-01-31 18:22:44] [INFO] [rank: 1, server epoch 1, client 6, distill train]
[2024-01-31 18:22:44] [INFO] rank: 1, distill epoch 1, acc: 0.2454
[2024-01-31 18:22:45] [INFO] rank: 1, distill epoch 2, acc: 0.2454
[2024-01-31 18:22:45] [INFO] rank: 1, distill epoch 3, acc: 0.2454
[2024-01-31 18:22:46] [INFO] rank: 1, distill epoch 4, acc: 0.2454
[2024-01-31 18:22:47] [INFO] rank: 1, distill epoch 5, acc: 0.2454
[2024-01-31 18:22:47] [INFO] rank: 1, distill epoch 6, acc: 0.2454
[2024-01-31 18:22:48] [INFO] rank: 1, distill epoch 7, acc: 0.2454
[2024-01-31 18:22:48] [INFO] rank: 1, distill epoch 8, acc: 0.2454
[2024-01-31 18:22:49] [INFO] rank: 1, distill epoch 9, acc: 0.2454
[2024-01-31 18:22:50] [INFO] rank: 1, distill epoch 10, acc: 0.2454
[2024-01-31 18:22:50] [INFO] [rank: 1, server epoch 1, client 7, distill train]
[2024-01-31 18:22:50] [INFO] rank: 1, distill epoch 1, acc: 0.2454
[2024-01-31 18:22:51] [INFO] rank: 1, distill epoch 2, acc: 0.2454
[2024-01-31 18:22:51] [INFO] rank: 1, distill epoch 3, acc: 0.2454
[2024-01-31 18:22:52] [INFO] rank: 1, distill epoch 4, acc: 0.2454
[2024-01-31 18:22:53] [INFO] rank: 1, distill epoch 5, acc: 0.2454
[2024-01-31 18:22:53] [INFO] rank: 1, distill epoch 6, acc: 0.2454
[2024-01-31 18:22:54] [INFO] rank: 1, distill epoch 7, acc: 0.2454
[2024-01-31 18:22:55] [INFO] rank: 1, distill epoch 8, acc: 0.2454
[2024-01-31 18:22:55] [INFO] rank: 1, distill epoch 9, acc: 0.2454
[2024-01-31 18:22:56] [INFO] rank: 1, distill epoch 10, acc: 0.2454
[2024-01-31 18:22:56] [INFO] [rank: 1, server epoch 1, client 8, distill train]
[2024-01-31 18:22:57] [INFO] rank: 1, distill epoch 1, acc: 0.2454
[2024-01-31 18:22:57] [INFO] rank: 1, distill epoch 2, acc: 0.2454
[2024-01-31 18:22:58] [INFO] rank: 1, distill epoch 3, acc: 0.2454
[2024-01-31 18:22:58] [INFO] rank: 1, distill epoch 4, acc: 0.2454
[2024-01-31 18:22:59] [INFO] rank: 1, distill epoch 5, acc: 0.2454
[2024-01-31 18:22:59] [INFO] rank: 1, distill epoch 6, acc: 0.2454
[2024-01-31 18:23:00] [INFO] rank: 1, distill epoch 7, acc: 0.2454
[2024-01-31 18:23:01] [INFO] rank: 1, distill epoch 8, acc: 0.2454
[2024-01-31 18:23:01] [INFO] rank: 1, distill epoch 9, acc: 0.2454
[2024-01-31 18:23:02] [INFO] rank: 1, distill epoch 10, acc: 0.2454
[2024-01-31 18:23:02] [INFO] [rank: 1, server epoch 1, client 9, distill train]
[2024-01-31 18:23:03] [INFO] rank: 1, distill epoch 1, acc: 0.2454
[2024-01-31 18:23:03] [INFO] rank: 1, distill epoch 2, acc: 0.2454
[2024-01-31 18:23:04] [INFO] rank: 1, distill epoch 3, acc: 0.2454
[2024-01-31 18:23:05] [INFO] rank: 1, distill epoch 4, acc: 0.2454
[2024-01-31 18:23:05] [INFO] rank: 1, distill epoch 5, acc: 0.2454
[2024-01-31 18:23:06] [INFO] rank: 1, distill epoch 6, acc: 0.2454
[2024-01-31 18:23:06] [INFO] rank: 1, distill epoch 7, acc: 0.2454
[2024-01-31 18:23:07] [INFO] rank: 1, distill epoch 8, acc: 0.2454
[2024-01-31 18:23:08] [INFO] rank: 1, distill epoch 9, acc: 0.2454
[2024-01-31 18:23:08] [INFO] rank: 1, distill epoch 10, acc: 0.2454
[2024-01-31 18:23:08] [INFO] [rank: 1, server epoch 2, client 1, local train]
[2024-01-31 18:23:09] [INFO] rank: 1, local epoch 1, acc: 0.5958
[2024-01-31 18:23:09] [INFO] rank: 1, local epoch 2, acc: 0.6023
[2024-01-31 18:23:10] [INFO] rank: 1, local epoch 3, acc: 0.6011
[2024-01-31 18:23:11] [INFO] rank: 1, local epoch 4, acc: 0.6112
[2024-01-31 18:23:11] [INFO] rank: 1, local epoch 5, acc: 0.6035
[2024-01-31 18:23:12] [INFO] rank: 1, local epoch 6, acc: 0.6079
[2024-01-31 18:23:12] [INFO] rank: 1, local epoch 7, acc: 0.6156
[2024-01-31 18:23:13] [INFO] rank: 1, local epoch 8, acc: 0.6096
[2024-01-31 18:23:13] [INFO] rank: 1, local epoch 9, acc: 0.6245
[2024-01-31 18:23:14] [INFO] rank: 1, local epoch 10, acc: 0.6290
[2024-01-31 18:23:14] [INFO] [rank: 1, server epoch 2, client 2, local train]
[2024-01-31 18:23:14] [INFO] rank: 1, local epoch 1, acc: 0.5925
[2024-01-31 18:23:15] [INFO] rank: 1, local epoch 2, acc: 0.5974
[2024-01-31 18:23:16] [INFO] rank: 1, local epoch 3, acc: 0.6035
[2024-01-31 18:23:16] [INFO] rank: 1, local epoch 4, acc: 0.6071
[2024-01-31 18:23:17] [INFO] rank: 1, local epoch 5, acc: 0.6075
[2024-01-31 18:23:17] [INFO] rank: 1, local epoch 6, acc: 0.6132
[2024-01-31 18:23:18] [INFO] rank: 1, local epoch 7, acc: 0.5966
[2024-01-31 18:23:18] [INFO] rank: 1, local epoch 8, acc: 0.6128
[2024-01-31 18:23:19] [INFO] rank: 1, local epoch 9, acc: 0.6181
[2024-01-31 18:23:19] [INFO] rank: 1, local epoch 10, acc: 0.6278
[2024-01-31 18:23:19] [INFO] [rank: 1, server epoch 2, client 3, local train]
[2024-01-31 18:23:20] [INFO] rank: 1, local epoch 1, acc: 0.5885
[2024-01-31 18:23:21] [INFO] rank: 1, local epoch 2, acc: 0.5889
[2024-01-31 18:23:21] [INFO] rank: 1, local epoch 3, acc: 0.6039
[2024-01-31 18:23:22] [INFO] rank: 1, local epoch 4, acc: 0.6112
[2024-01-31 18:23:22] [INFO] rank: 1, local epoch 5, acc: 0.6055
[2024-01-31 18:23:23] [INFO] rank: 1, local epoch 6, acc: 0.6140
[2024-01-31 18:23:23] [INFO] rank: 1, local epoch 7, acc: 0.6221
[2024-01-31 18:23:24] [INFO] rank: 1, local epoch 8, acc: 0.6177
[2024-01-31 18:23:24] [INFO] rank: 1, local epoch 9, acc: 0.6270
[2024-01-31 18:23:25] [INFO] rank: 1, local epoch 10, acc: 0.6270
[2024-01-31 18:23:25] [INFO] [rank: 1, server epoch 2, client 4, local train]
[2024-01-31 18:23:26] [INFO] rank: 1, local epoch 1, acc: 0.5770
[2024-01-31 18:23:26] [INFO] rank: 1, local epoch 2, acc: 0.5960
[2024-01-31 18:23:27] [INFO] rank: 1, local epoch 3, acc: 0.5968
[2024-01-31 18:23:27] [INFO] rank: 1, local epoch 4, acc: 0.5971
[2024-01-31 18:23:28] [INFO] rank: 1, local epoch 5, acc: 0.6062
[2024-01-31 18:23:29] [INFO] rank: 1, local epoch 6, acc: 0.6122
[2024-01-31 18:23:29] [INFO] rank: 1, local epoch 7, acc: 0.6146
[2024-01-31 18:23:30] [INFO] rank: 1, local epoch 8, acc: 0.6237
[2024-01-31 18:23:31] [INFO] rank: 1, local epoch 9, acc: 0.6305
[2024-01-31 18:23:31] [INFO] rank: 1, local epoch 10, acc: 0.6349
[2024-01-31 18:23:31] [INFO] [rank: 1, server epoch 2, client 5, local train]
[2024-01-31 18:23:32] [INFO] rank: 1, local epoch 1, acc: 0.5801
[2024-01-31 18:23:32] [INFO] rank: 1, local epoch 2, acc: 0.5892
[2024-01-31 18:23:33] [INFO] rank: 1, local epoch 3, acc: 0.5966
[2024-01-31 18:23:34] [INFO] rank: 1, local epoch 4, acc: 0.5859
[2024-01-31 18:23:34] [INFO] rank: 1, local epoch 5, acc: 0.6117
[2024-01-31 18:23:35] [INFO] rank: 1, local epoch 6, acc: 0.6112
[2024-01-31 18:23:35] [INFO] rank: 1, local epoch 7, acc: 0.6240
[2024-01-31 18:23:36] [INFO] rank: 1, local epoch 8, acc: 0.6227
[2024-01-31 18:23:37] [INFO] rank: 1, local epoch 9, acc: 0.6234
[2024-01-31 18:23:37] [INFO] rank: 1, local epoch 10, acc: 0.6341
[2024-01-31 18:23:37] [INFO] [rank: 1, server epoch 2, client 6, local train]
[2024-01-31 18:23:38] [INFO] rank: 1, local epoch 1, acc: 0.5869
[2024-01-31 18:23:38] [INFO] rank: 1, local epoch 2, acc: 0.5929
[2024-01-31 18:23:39] [INFO] rank: 1, local epoch 3, acc: 0.5994
[2024-01-31 18:23:40] [INFO] rank: 1, local epoch 4, acc: 0.6044
[2024-01-31 18:23:40] [INFO] rank: 1, local epoch 5, acc: 0.6057
[2024-01-31 18:23:41] [INFO] rank: 1, local epoch 6, acc: 0.6122
[2024-01-31 18:23:41] [INFO] rank: 1, local epoch 7, acc: 0.6133
[2024-01-31 18:23:42] [INFO] rank: 1, local epoch 8, acc: 0.6122
[2024-01-31 18:23:43] [INFO] rank: 1, local epoch 9, acc: 0.6307
[2024-01-31 18:23:43] [INFO] rank: 1, local epoch 10, acc: 0.6375
[2024-01-31 18:23:43] [INFO] [rank: 1, server epoch 2, client 7, local train]
[2024-01-31 18:23:44] [INFO] rank: 1, local epoch 1, acc: 0.5177
[2024-01-31 18:23:45] [INFO] rank: 1, local epoch 2, acc: 0.5288
[2024-01-31 18:23:45] [INFO] rank: 1, local epoch 3, acc: 0.5266
[2024-01-31 18:23:46] [INFO] rank: 1, local epoch 4, acc: 0.5242
[2024-01-31 18:23:46] [INFO] rank: 1, local epoch 5, acc: 0.5377
[2024-01-31 18:23:47] [INFO] rank: 1, local epoch 6, acc: 0.5385
[2024-01-31 18:23:48] [INFO] rank: 1, local epoch 7, acc: 0.5423
[2024-01-31 18:23:48] [INFO] rank: 1, local epoch 8, acc: 0.5401
[2024-01-31 18:23:49] [INFO] rank: 1, local epoch 9, acc: 0.5485
[2024-01-31 18:23:49] [INFO] rank: 1, local epoch 10, acc: 0.5428
[2024-01-31 18:23:49] [INFO] [rank: 1, server epoch 2, client 8, local train]
[2024-01-31 18:23:50] [INFO] rank: 1, local epoch 1, acc: 0.5139
[2024-01-31 18:23:51] [INFO] rank: 1, local epoch 2, acc: 0.5120
[2024-01-31 18:23:51] [INFO] rank: 1, local epoch 3, acc: 0.5280
[2024-01-31 18:23:52] [INFO] rank: 1, local epoch 4, acc: 0.5356
[2024-01-31 18:23:52] [INFO] rank: 1, local epoch 5, acc: 0.5356
[2024-01-31 18:23:53] [INFO] rank: 1, local epoch 6, acc: 0.5285
[2024-01-31 18:23:54] [INFO] rank: 1, local epoch 7, acc: 0.5407
[2024-01-31 18:23:54] [INFO] rank: 1, local epoch 8, acc: 0.5437
[2024-01-31 18:23:55] [INFO] rank: 1, local epoch 9, acc: 0.5501
[2024-01-31 18:23:55] [INFO] rank: 1, local epoch 10, acc: 0.5510
[2024-01-31 18:23:55] [INFO] [rank: 1, server epoch 2, client 9, local train]
[2024-01-31 18:23:56] [INFO] rank: 1, local epoch 1, acc: 0.5115
[2024-01-31 18:23:56] [INFO] rank: 1, local epoch 2, acc: 0.5220
[2024-01-31 18:23:57] [INFO] rank: 1, local epoch 3, acc: 0.5237
[2024-01-31 18:23:58] [INFO] rank: 1, local epoch 4, acc: 0.5223
[2024-01-31 18:23:58] [INFO] rank: 1, local epoch 5, acc: 0.5337
[2024-01-31 18:23:59] [INFO] rank: 1, local epoch 6, acc: 0.5364
[2024-01-31 18:23:59] [INFO] rank: 1, local epoch 7, acc: 0.5361
[2024-01-31 18:24:00] [INFO] rank: 1, local epoch 8, acc: 0.5339
[2024-01-31 18:24:01] [INFO] rank: 1, local epoch 9, acc: 0.5364
[2024-01-31 18:24:01] [INFO] rank: 1, local epoch 10, acc: 0.5483
[2024-01-31 18:24:01] [INFO] [rank: 1, server epoch 2, client 1, distill train]
[2024-01-31 18:24:02] [INFO] rank: 1, distill epoch 1, acc: 0.6270
[2024-01-31 18:24:02] [INFO] rank: 1, distill epoch 2, acc: 0.6270
[2024-01-31 18:24:03] [INFO] rank: 1, distill epoch 3, acc: 0.6270
[2024-01-31 18:24:03] [INFO] rank: 1, distill epoch 4, acc: 0.6270
[2024-01-31 18:24:04] [INFO] rank: 1, distill epoch 5, acc: 0.6270
[2024-01-31 18:24:05] [INFO] rank: 1, distill epoch 6, acc: 0.6270
[2024-01-31 18:24:05] [INFO] rank: 1, distill epoch 7, acc: 0.6270
[2024-01-31 18:24:06] [INFO] rank: 1, distill epoch 8, acc: 0.6270
[2024-01-31 18:24:07] [INFO] rank: 1, distill epoch 9, acc: 0.6270
[2024-01-31 18:24:07] [INFO] rank: 1, distill epoch 10, acc: 0.6270
[2024-01-31 18:24:07] [INFO] [rank: 1, server epoch 2, client 2, distill train]
[2024-01-31 18:24:08] [INFO] rank: 1, distill epoch 1, acc: 0.6270
[2024-01-31 18:24:08] [INFO] rank: 1, distill epoch 2, acc: 0.6270
[2024-01-31 18:24:09] [INFO] rank: 1, distill epoch 3, acc: 0.6270
[2024-01-31 18:24:09] [INFO] rank: 1, distill epoch 4, acc: 0.6270
[2024-01-31 18:24:10] [INFO] rank: 1, distill epoch 5, acc: 0.6270
[2024-01-31 18:24:11] [INFO] rank: 1, distill epoch 6, acc: 0.6270
[2024-01-31 18:24:11] [INFO] rank: 1, distill epoch 7, acc: 0.6270
[2024-01-31 18:24:12] [INFO] rank: 1, distill epoch 8, acc: 0.6270
[2024-01-31 18:24:13] [INFO] rank: 1, distill epoch 9, acc: 0.6270
[2024-01-31 18:24:13] [INFO] rank: 1, distill epoch 10, acc: 0.6270
[2024-01-31 18:24:13] [INFO] [rank: 1, server epoch 2, client 3, distill train]
[2024-01-31 18:24:14] [INFO] rank: 1, distill epoch 1, acc: 0.6229
[2024-01-31 18:24:14] [INFO] rank: 1, distill epoch 2, acc: 0.6015
[2024-01-31 18:24:15] [INFO] rank: 1, distill epoch 3, acc: 0.5808
[2024-01-31 18:24:16] [INFO] rank: 1, distill epoch 4, acc: 0.5346
[2024-01-31 18:24:16] [INFO] rank: 1, distill epoch 5, acc: 0.4783
[2024-01-31 18:24:17] [INFO] rank: 1, distill epoch 6, acc: 0.4147
[2024-01-31 18:24:18] [INFO] rank: 1, distill epoch 7, acc: 0.3601
[2024-01-31 18:24:18] [INFO] rank: 1, distill epoch 8, acc: 0.3337
[2024-01-31 18:24:19] [INFO] rank: 1, distill epoch 9, acc: 0.3179
