[2024-01-31 18:55:28] [INFO] hyper_fed
      n_public_data  :  100  
          seed       : 10000 
      local_epochs   :  10   
     distill_epochs  :  10   
       batch_size    :  160  
      server_epochs  :  20   
          alpha      :  1.0  
         dataset     :cifar10
     model_structure : cnn3  
[2024-01-31 18:55:40] [INFO] [rank: 2, server epoch 1, client 1, local train]
[2024-01-31 18:55:41] [INFO] rank: 2, local epoch 1, acc: 0.4026
[2024-01-31 18:56:19] [INFO] rank: 2, local epoch 8, acc: 0.4977
[2024-01-31 18:56:19] [INFO] rank: 2, local epoch 9, acc: 0.5123
[2024-01-31 18:56:20] [INFO] rank: 2, local epoch 10, acc: 0.5150
[2024-01-31 18:56:20] [INFO] [rank: 2, server epoch 1, client 8, local train]
[2024-01-31 18:56:20] [INFO] rank: 2, local epoch 1, acc: 0.3804
[2024-01-31 18:56:21] [INFO] rank: 1, local epoch 2, acc: 0.4082
[2024-01-31 18:56:22] [INFO] rank: 0, local epoch 3, acc: 0.4244
[2024-01-31 18:56:22] [INFO] rank: 0, local epoch 4, acc: 0.4639
[2024-01-31 18:56:23] [INFO] rank: 2, local epoch 5, acc: 0.4836
[2024-01-31 18:56:23] [INFO] rank: 1, local epoch 6, acc: 0.4923
[2024-01-31 18:56:24] [INFO] rank: 0, local epoch 7, acc: 0.5036
[2024-01-31 18:56:25] [INFO] rank: 0, local epoch 8, acc: 0.5009
[2024-01-31 18:56:25] [INFO] rank: 0, local epoch 9, acc: 0.5126
[2024-01-31 18:56:26] [INFO] rank: 1, local epoch 10, acc: 0.5258
[2024-01-31 18:56:26] [INFO] [rank: 1, server epoch 1, client 9, local train]
[2024-01-31 18:56:26] [INFO] rank: 0, local epoch 1, acc: 0.3804
[2024-01-31 18:56:27] [INFO] rank: 0, local epoch 2, acc: 0.4169
[2024-01-31 18:56:27] [INFO] rank: 2, local epoch 3, acc: 0.4474
[2024-01-31 18:56:28] [INFO] rank: 0, local epoch 4, acc: 0.4593
[2024-01-31 18:56:29] [INFO] rank: 0, local epoch 5, acc: 0.4809
[2024-01-31 18:56:29] [INFO] rank: 0, local epoch 6, acc: 0.4885
[2024-01-31 18:56:30] [INFO] rank: 0, local epoch 7, acc: 0.4717
[2024-01-31 18:56:30] [INFO] rank: 1, local epoch 8, acc: 0.5077
[2024-01-31 18:56:31] [INFO] rank: 0, local epoch 9, acc: 0.5107
[2024-01-31 18:56:32] [INFO] rank: 0, local epoch 10, acc: 0.5155
[2024-01-31 18:56:32] [INFO] [rank: 0, server epoch 1, client 1, distill train]
[2024-01-31 18:56:32] [INFO] rank: 1, distill epoch 1, acc: 0.5788
[2024-01-31 18:56:33] [INFO] rank: 2, distill epoch 2, acc: 0.5796
[2024-01-31 18:56:33] [INFO] rank: 0, distill epoch 3, acc: 0.5800
[2024-01-31 18:56:34] [INFO] rank: 0, distill epoch 4, acc: 0.5800
[2024-01-31 18:56:34] [INFO] rank: 2, distill epoch 5, acc: 0.5796
[2024-01-31 18:56:35] [INFO] rank: 0, distill epoch 6, acc: 0.5800
[2024-01-31 18:56:36] [INFO] rank: 0, distill epoch 7, acc: 0.5800
[2024-01-31 18:56:36] [INFO] rank: 0, distill epoch 8, acc: 0.5800
[2024-01-31 18:56:37] [INFO] rank: 2, distill epoch 9, acc: 0.5796
[2024-01-31 18:56:37] [INFO] rank: 0, distill epoch 10, acc: 0.5800
[2024-01-31 18:56:37] [INFO] [rank: 0, server epoch 1, client 2, distill train]
[2024-01-31 18:56:38] [INFO] rank: 0, distill epoch 1, acc: 0.5800
[2024-01-31 18:56:38] [INFO] rank: 0, distill epoch 2, acc: 0.5800
[2024-01-31 18:56:39] [INFO] rank: 0, distill epoch 3, acc: 0.5800
[2024-01-31 18:56:40] [INFO] rank: 2, distill epoch 4, acc: 0.5796
[2024-01-31 18:56:40] [INFO] rank: 2, distill epoch 5, acc: 0.5796
[2024-01-31 18:56:41] [INFO] rank: 1, distill epoch 6, acc: 0.5788
[2024-01-31 18:56:41] [INFO] rank: 1, distill epoch 7, acc: 0.5788
[2024-01-31 18:56:42] [INFO] rank: 0, distill epoch 8, acc: 0.5800
[2024-01-31 18:56:43] [INFO] rank: 1, distill epoch 9, acc: 0.5788
[2024-01-31 18:56:43] [INFO] rank: 0, distill epoch 10, acc: 0.5800
[2024-01-31 18:56:43] [INFO] [rank: 0, server epoch 1, client 3, distill train]
[2024-01-31 18:56:44] [INFO] rank: 0, distill epoch 1, acc: 0.5917
[2024-01-31 18:56:44] [INFO] rank: 0, distill epoch 2, acc: 0.5731
[2024-01-31 18:56:45] [INFO] rank: 0, distill epoch 3, acc: 0.5512
[2024-01-31 18:56:45] [INFO] rank: 0, distill epoch 4, acc: 0.5362
[2024-01-31 18:56:46] [INFO] rank: 0, distill epoch 5, acc: 0.5184
[2024-01-31 18:56:47] [INFO] rank: 0, distill epoch 6, acc: 0.4852
[2024-01-31 18:56:47] [INFO] rank: 2, distill epoch 7, acc: 0.4548
[2024-01-31 18:56:48] [INFO] rank: 0, distill epoch 8, acc: 0.4439
[2024-01-31 18:56:48] [INFO] rank: 1, distill epoch 9, acc: 0.4407
[2024-01-31 18:56:49] [INFO] rank: 1, distill epoch 10, acc: 0.4427
[2024-01-31 18:56:49] [INFO] [rank: 1, server epoch 1, client 4, distill train]
[2024-01-31 18:56:50] [INFO] rank: 0, distill epoch 1, acc: 0.4427
[2024-01-31 18:56:50] [INFO] rank: 0, distill epoch 2, acc: 0.4427
[2024-01-31 18:56:51] [INFO] rank: 2, distill epoch 3, acc: 0.4467
[2024-01-31 18:56:51] [INFO] rank: 2, distill epoch 4, acc: 0.4467
[2024-01-31 18:56:52] [INFO] rank: 1, distill epoch 5, acc: 0.4427
[2024-01-31 18:56:52] [INFO] rank: 2, distill epoch 6, acc: 0.4467
[2024-01-31 18:56:53] [INFO] rank: 0, distill epoch 7, acc: 0.4427
[2024-01-31 18:56:54] [INFO] rank: 1, distill epoch 8, acc: 0.4427
[2024-01-31 18:56:54] [INFO] rank: 0, distill epoch 9, acc: 0.4427
[2024-01-31 18:56:55] [INFO] rank: 1, distill epoch 10, acc: 0.4427
[2024-01-31 18:56:55] [INFO] [rank: 1, server epoch 1, client 5, distill train]
[2024-01-31 18:56:55] [INFO] rank: 0, distill epoch 1, acc: 0.4427
[2024-01-31 18:56:56] [INFO] rank: 0, distill epoch 2, acc: 0.4427
[2024-01-31 18:56:56] [INFO] rank: 2, distill epoch 3, acc: 0.4467
[2024-01-31 18:56:57] [INFO] rank: 0, distill epoch 4, acc: 0.4427
[2024-01-31 18:56:58] [INFO] rank: 0, distill epoch 5, acc: 0.4427
[2024-01-31 18:56:58] [INFO] rank: 1, distill epoch 6, acc: 0.4427
[2024-01-31 18:56:59] [INFO] rank: 0, distill epoch 7, acc: 0.4427
[2024-01-31 18:56:59] [INFO] rank: 0, distill epoch 8, acc: 0.4427
[2024-01-31 18:57:00] [INFO] rank: 2, distill epoch 9, acc: 0.4467
[2024-01-31 18:57:00] [INFO] rank: 1, distill epoch 10, acc: 0.4427
[2024-01-31 18:57:00] [INFO] [rank: 1, server epoch 1, client 6, distill train]
[2024-01-31 18:57:01] [INFO] rank: 1, distill epoch 1, acc: 0.4427
[2024-01-31 18:57:02] [INFO] rank: 0, distill epoch 2, acc: 0.4427
[2024-01-31 18:57:02] [INFO] rank: 1, distill epoch 3, acc: 0.4427
[2024-01-31 18:57:03] [INFO] rank: 1, distill epoch 4, acc: 0.4427
[2024-01-31 18:57:03] [INFO] rank: 2, distill epoch 5, acc: 0.4467
[2024-01-31 18:57:04] [INFO] rank: 1, distill epoch 6, acc: 0.4427
[2024-01-31 18:57:04] [INFO] rank: 2, distill epoch 7, acc: 0.4467
[2024-01-31 18:57:05] [INFO] rank: 0, distill epoch 8, acc: 0.4427
[2024-01-31 18:57:06] [INFO] rank: 1, distill epoch 9, acc: 0.4427
[2024-01-31 18:57:06] [INFO] rank: 0, distill epoch 10, acc: 0.4427
[2024-01-31 18:57:06] [INFO] [rank: 0, server epoch 1, client 7, distill train]
[2024-01-31 18:57:07] [INFO] rank: 1, distill epoch 1, acc: 0.4427
[2024-01-31 18:57:07] [INFO] rank: 0, distill epoch 2, acc: 0.4427
[2024-01-31 18:57:08] [INFO] rank: 1, distill epoch 3, acc: 0.4427
[2024-01-31 18:57:08] [INFO] rank: 2, distill epoch 4, acc: 0.4467
[2024-01-31 18:57:09] [INFO] rank: 1, distill epoch 5, acc: 0.4427
[2024-01-31 18:57:10] [INFO] rank: 2, distill epoch 6, acc: 0.4467
[2024-01-31 18:57:10] [INFO] rank: 0, distill epoch 7, acc: 0.4427
[2024-01-31 18:57:11] [INFO] rank: 2, distill epoch 8, acc: 0.4467
[2024-01-31 18:57:11] [INFO] rank: 2, distill epoch 9, acc: 0.4467
[2024-01-31 18:57:12] [INFO] rank: 1, distill epoch 10, acc: 0.4427
[2024-01-31 18:57:12] [INFO] [rank: 1, server epoch 1, client 8, distill train]
[2024-01-31 18:57:13] [INFO] rank: 0, distill epoch 1, acc: 0.4427
[2024-01-31 18:57:13] [INFO] rank: 0, distill epoch 2, acc: 0.4427
[2024-01-31 18:57:14] [INFO] rank: 2, distill epoch 3, acc: 0.4467
[2024-01-31 18:57:14] [INFO] rank: 0, distill epoch 4, acc: 0.4427
[2024-01-31 18:57:15] [INFO] rank: 1, distill epoch 5, acc: 0.4427
[2024-01-31 18:57:15] [INFO] rank: 1, distill epoch 6, acc: 0.4427
[2024-01-31 18:57:16] [INFO] rank: 1, distill epoch 7, acc: 0.4427
[2024-01-31 18:57:17] [INFO] rank: 0, distill epoch 8, acc: 0.4427
[2024-01-31 18:57:17] [INFO] rank: 0, distill epoch 9, acc: 0.4427
[2024-01-31 18:57:18] [INFO] rank: 0, distill epoch 10, acc: 0.4427
[2024-01-31 18:57:18] [INFO] [rank: 0, server epoch 1, client 9, distill train]
[2024-01-31 18:57:18] [INFO] rank: 0, distill epoch 1, acc: 0.4427
[2024-01-31 18:57:19] [INFO] rank: 1, distill epoch 2, acc: 0.4427
[2024-01-31 18:57:19] [INFO] rank: 1, distill epoch 3, acc: 0.4427
[2024-01-31 18:57:20] [INFO] rank: 2, distill epoch 4, acc: 0.4467
[2024-01-31 18:57:21] [INFO] rank: 2, distill epoch 5, acc: 0.4467
[2024-01-31 18:57:21] [INFO] rank: 2, distill epoch 6, acc: 0.4467
[2024-01-31 18:57:22] [INFO] rank: 1, distill epoch 7, acc: 0.4427
[2024-01-31 18:57:22] [INFO] rank: 0, distill epoch 8, acc: 0.4427
[2024-01-31 18:57:23] [INFO] rank: 0, distill epoch 9, acc: 0.4427
[2024-01-31 18:57:24] [INFO] rank: 0, distill epoch 10, acc: 0.4427
[2024-01-31 18:57:24] [INFO] [rank: 0, server epoch 2, client 1, local train]
[2024-01-31 18:57:24] [INFO] rank: 0, local epoch 1, acc: 0.5942
[2024-01-31 18:57:25] [INFO] rank: 0, local epoch 2, acc: 0.6039
[2024-01-31 18:57:26] [INFO] rank: 0, local epoch 3, acc: 0.6055
[2024-01-31 18:57:26] [INFO] rank: 0, local epoch 4, acc: 0.6132
[2024-01-31 18:57:27] [INFO] rank: 0, local epoch 5, acc: 0.6067
[2024-01-31 18:57:27] [INFO] rank: 0, local epoch 6, acc: 0.6063
[2024-01-31 18:57:28] [INFO] rank: 0, local epoch 7, acc: 0.6144
[2024-01-31 18:57:28] [INFO] rank: 0, local epoch 8, acc: 0.6096
[2024-01-31 18:57:29] [INFO] rank: 0, local epoch 9, acc: 0.6237
[2024-01-31 18:57:29] [INFO] rank: 0, local epoch 10, acc: 0.6294
[2024-01-31 18:57:29] [INFO] [rank: 0, server epoch 2, client 2, local train]
[2024-01-31 18:57:30] [INFO] rank: 0, local epoch 1, acc: 0.5897
[2024-01-31 18:57:31] [INFO] rank: 0, local epoch 2, acc: 0.5994
[2024-01-31 18:57:31] [INFO] rank: 0, local epoch 3, acc: 0.6055
[2024-01-31 18:57:32] [INFO] rank: 0, local epoch 4, acc: 0.6035
[2024-01-31 18:57:32] [INFO] rank: 0, local epoch 5, acc: 0.6096
[2024-01-31 18:57:33] [INFO] rank: 0, local epoch 6, acc: 0.6144
[2024-01-31 18:57:33] [INFO] rank: 0, local epoch 7, acc: 0.5978
[2024-01-31 18:57:34] [INFO] rank: 0, local epoch 8, acc: 0.6152
[2024-01-31 18:57:34] [INFO] rank: 0, local epoch 9, acc: 0.6181
[2024-01-31 18:57:35] [INFO] rank: 0, local epoch 10, acc: 0.6249
[2024-01-31 18:57:35] [INFO] [rank: 0, server epoch 2, client 3, local train]
[2024-01-31 18:57:35] [INFO] rank: 0, local epoch 1, acc: 0.5921
[2024-01-31 18:57:36] [INFO] rank: 0, local epoch 2, acc: 0.5962
[2024-01-31 18:57:37] [INFO] rank: 0, local epoch 3, acc: 0.6035
[2024-01-31 18:57:37] [INFO] rank: 0, local epoch 4, acc: 0.6112
[2024-01-31 18:57:38] [INFO] rank: 0, local epoch 5, acc: 0.6087
[2024-01-31 18:57:38] [INFO] rank: 0, local epoch 6, acc: 0.6128
[2024-01-31 18:57:39] [INFO] rank: 0, local epoch 7, acc: 0.6209
[2024-01-31 18:57:39] [INFO] rank: 0, local epoch 8, acc: 0.6160
[2024-01-31 18:57:40] [INFO] rank: 0, local epoch 9, acc: 0.6270
[2024-01-31 18:57:40] [INFO] rank: 0, local epoch 10, acc: 0.6274
[2024-01-31 18:57:40] [INFO] [rank: 0, server epoch 2, client 4, local train]
[2024-01-31 18:57:41] [INFO] rank: 0, local epoch 1, acc: 0.5697
[2024-01-31 18:57:42] [INFO] rank: 0, local epoch 2, acc: 0.5986
[2024-01-31 18:57:42] [INFO] rank: 0, local epoch 3, acc: 0.6013
[2024-01-31 18:57:43] [INFO] rank: 0, local epoch 4, acc: 0.5981
[2024-01-31 18:57:43] [INFO] rank: 0, local epoch 5, acc: 0.6086
[2024-01-31 18:57:44] [INFO] rank: 0, local epoch 6, acc: 0.6146
[2024-01-31 18:57:45] [INFO] rank: 0, local epoch 7, acc: 0.6164
[2024-01-31 18:57:45] [INFO] rank: 0, local epoch 8, acc: 0.6242
[2024-01-31 18:57:46] [INFO] rank: 0, local epoch 9, acc: 0.6310
[2024-01-31 18:57:46] [INFO] rank: 0, local epoch 10, acc: 0.6365
[2024-01-31 18:57:46] [INFO] [rank: 0, server epoch 2, client 5, local train]
[2024-01-31 18:57:47] [INFO] rank: 0, local epoch 1, acc: 0.5932
[2024-01-31 18:57:48] [INFO] rank: 0, local epoch 2, acc: 0.5924
[2024-01-31 18:57:48] [INFO] rank: 0, local epoch 3, acc: 0.5979
[2024-01-31 18:57:49] [INFO] rank: 0, local epoch 4, acc: 0.5877
[2024-01-31 18:57:49] [INFO] rank: 0, local epoch 5, acc: 0.6161
[2024-01-31 18:57:50] [INFO] rank: 0, local epoch 6, acc: 0.6140
[2024-01-31 18:57:51] [INFO] rank: 0, local epoch 7, acc: 0.6247
[2024-01-31 18:57:51] [INFO] rank: 0, local epoch 8, acc: 0.6263
[2024-01-31 18:57:52] [INFO] rank: 0, local epoch 9, acc: 0.6258
[2024-01-31 18:57:52] [INFO] rank: 0, local epoch 10, acc: 0.6339
[2024-01-31 18:57:52] [INFO] [rank: 0, server epoch 2, client 6, local train]
[2024-01-31 18:57:53] [INFO] rank: 0, local epoch 1, acc: 0.5919
[2024-01-31 18:57:54] [INFO] rank: 0, local epoch 2, acc: 0.5960
[2024-01-31 18:57:54] [INFO] rank: 0, local epoch 3, acc: 0.6046
[2024-01-31 18:57:55] [INFO] rank: 0, local epoch 4, acc: 0.6062
[2024-01-31 18:57:55] [INFO] rank: 0, local epoch 5, acc: 0.6049
[2024-01-31 18:57:56] [INFO] rank: 0, local epoch 6, acc: 0.6185
[2024-01-31 18:57:57] [INFO] rank: 0, local epoch 7, acc: 0.6146
[2024-01-31 18:57:57] [INFO] rank: 0, local epoch 8, acc: 0.6140
[2024-01-31 18:57:58] [INFO] rank: 0, local epoch 9, acc: 0.6336
[2024-01-31 18:57:59] [INFO] rank: 0, local epoch 10, acc: 0.6386
[2024-01-31 18:57:59] [INFO] [rank: 0, server epoch 2, client 7, local train]
[2024-01-31 18:57:59] [INFO] rank: 0, local epoch 1, acc: 0.5255
[2024-01-31 18:58:00] [INFO] rank: 0, local epoch 2, acc: 0.5320
[2024-01-31 18:58:00] [INFO] rank: 0, local epoch 3, acc: 0.5299
[2024-01-31 18:58:01] [INFO] rank: 0, local epoch 4, acc: 0.5253
[2024-01-31 18:58:02] [INFO] rank: 0, local epoch 5, acc: 0.5372
[2024-01-31 18:58:02] [INFO] rank: 0, local epoch 6, acc: 0.5377
[2024-01-31 18:58:03] [INFO] rank: 0, local epoch 7, acc: 0.5466
[2024-01-31 18:58:03] [INFO] rank: 0, local epoch 8, acc: 0.5396
[2024-01-31 18:58:04] [INFO] rank: 0, local epoch 9, acc: 0.5512
[2024-01-31 18:58:04] [INFO] rank: 0, local epoch 10, acc: 0.5450
[2024-01-31 18:58:04] [INFO] [rank: 0, server epoch 2, client 8, local train]
[2024-01-31 18:58:05] [INFO] rank: 0, local epoch 1, acc: 0.5161
[2024-01-31 18:58:06] [INFO] rank: 0, local epoch 2, acc: 0.5118
[2024-01-31 18:58:06] [INFO] rank: 0, local epoch 3, acc: 0.5288
[2024-01-31 18:58:07] [INFO] rank: 0, local epoch 4, acc: 0.5369
[2024-01-31 18:58:07] [INFO] rank: 0, local epoch 5, acc: 0.5372
[2024-01-31 18:58:08] [INFO] rank: 0, local epoch 6, acc: 0.5291
[2024-01-31 18:58:09] [INFO] rank: 0, local epoch 7, acc: 0.5423
[2024-01-31 18:58:09] [INFO] rank: 0, local epoch 8, acc: 0.5453
[2024-01-31 18:58:10] [INFO] rank: 0, local epoch 9, acc: 0.5496
[2024-01-31 18:58:10] [INFO] rank: 0, local epoch 10, acc: 0.5531
[2024-01-31 18:58:10] [INFO] [rank: 0, server epoch 2, client 9, local train]
[2024-01-31 18:58:11] [INFO] rank: 0, local epoch 1, acc: 0.5166
[2024-01-31 18:58:11] [INFO] rank: 0, local epoch 2, acc: 0.5228
[2024-01-31 18:58:12] [INFO] rank: 0, local epoch 3, acc: 0.5220
[2024-01-31 18:58:13] [INFO] rank: 0, local epoch 4, acc: 0.5258
[2024-01-31 18:58:13] [INFO] rank: 0, local epoch 5, acc: 0.5323
[2024-01-31 18:58:14] [INFO] rank: 0, local epoch 6, acc: 0.5383
[2024-01-31 18:58:14] [INFO] rank: 0, local epoch 7, acc: 0.5342
[2024-01-31 18:58:15] [INFO] rank: 0, local epoch 8, acc: 0.5328
[2024-01-31 18:58:16] [INFO] rank: 0, local epoch 9, acc: 0.5364
[2024-01-31 18:58:16] [INFO] rank: 0, local epoch 10, acc: 0.5472
[2024-01-31 18:58:16] [INFO] [rank: 0, server epoch 2, client 1, distill train]
[2024-01-31 18:58:17] [INFO] rank: 0, distill epoch 1, acc: 0.6274
[2024-01-31 18:58:17] [INFO] rank: 0, distill epoch 2, acc: 0.6274
[2024-01-31 18:58:18] [INFO] rank: 0, distill epoch 3, acc: 0.6274
[2024-01-31 18:58:18] [INFO] rank: 0, distill epoch 4, acc: 0.6274
[2024-01-31 18:58:19] [INFO] rank: 0, distill epoch 5, acc: 0.6274
[2024-01-31 18:58:20] [INFO] rank: 0, distill epoch 6, acc: 0.6274
[2024-01-31 18:58:20] [INFO] rank: 0, distill epoch 7, acc: 0.6274
[2024-01-31 18:58:21] [INFO] rank: 0, distill epoch 8, acc: 0.6274
[2024-01-31 18:58:21] [INFO] rank: 0, distill epoch 9, acc: 0.6274
[2024-01-31 18:58:22] [INFO] rank: 0, distill epoch 10, acc: 0.6274
[2024-01-31 18:58:22] [INFO] [rank: 0, server epoch 2, client 2, distill train]
[2024-01-31 18:58:22] [INFO] rank: 0, distill epoch 1, acc: 0.6274
[2024-01-31 18:58:23] [INFO] rank: 0, distill epoch 2, acc: 0.6274
[2024-01-31 18:58:24] [INFO] rank: 0, distill epoch 3, acc: 0.6274
[2024-01-31 18:58:24] [INFO] rank: 0, distill epoch 4, acc: 0.6274
[2024-01-31 18:58:25] [INFO] rank: 0, distill epoch 5, acc: 0.6274
[2024-01-31 18:58:25] [INFO] rank: 0, distill epoch 6, acc: 0.6274
[2024-01-31 18:58:26] [INFO] rank: 0, distill epoch 7, acc: 0.6274
[2024-01-31 18:58:27] [INFO] rank: 0, distill epoch 8, acc: 0.6274
[2024-01-31 18:58:27] [INFO] rank: 0, distill epoch 9, acc: 0.6274
[2024-01-31 18:58:28] [INFO] rank: 0, distill epoch 10, acc: 0.6274
[2024-01-31 18:58:28] [INFO] [rank: 0, server epoch 2, client 3, distill train]
[2024-01-31 18:58:28] [INFO] rank: 0, distill epoch 1, acc: 0.6241
[2024-01-31 18:58:29] [INFO] rank: 0, distill epoch 2, acc: 0.6006
[2024-01-31 18:58:29] [INFO] rank: 0, distill epoch 3, acc: 0.5828
[2024-01-31 18:58:30] [INFO] rank: 0, distill epoch 4, acc: 0.5589
[2024-01-31 18:58:31] [INFO] rank: 0, distill epoch 5, acc: 0.5286
[2024-01-31 18:58:31] [INFO] rank: 0, distill epoch 6, acc: 0.4937
[2024-01-31 18:58:32] [INFO] rank: 0, distill epoch 7, acc: 0.4706
[2024-01-31 18:58:32] [INFO] rank: 0, distill epoch 8, acc: 0.4646
[2024-01-31 18:58:33] [INFO] rank: 0, distill epoch 9, acc: 0.4658
