[2024-02-23 23:17:06] [INFO] normal
        n_client     :   9   
          seed       : 10000 
      local_epochs   :  600  
       batch_size    :  160  
          alpha      :  1.0  
         dataset     :cifar10
     model_structure :resnet18
[2024-02-23 23:17:41] [INFO] client 0 training starts.
[2024-02-23 23:17:44] [INFO] local epoch 1/600, acc: 0.3856
[2024-02-23 23:21:44] [INFO] local epoch 89/600, acc: 0.5573
[2024-02-23 23:21:46] [INFO] local epoch 90/600, acc: 0.5549
[2024-02-23 23:21:49] [INFO] local epoch 91/600, acc: 0.5614
[2024-02-23 23:21:52] [INFO] local epoch 92/600, acc: 0.5634
[2024-02-23 23:21:55] [INFO] local epoch 93/600, acc: 0.5610
[2024-02-23 23:21:57] [INFO] local epoch 94/600, acc: 0.5630
[2024-02-23 23:22:00] [INFO] local epoch 95/600, acc: 0.5622
[2024-02-23 23:22:03] [INFO] local epoch 96/600, acc: 0.5626
[2024-02-23 23:22:06] [INFO] local epoch 97/600, acc: 0.5508
[2024-02-23 23:22:09] [INFO] local epoch 98/600, acc: 0.5610
[2024-02-23 23:22:11] [INFO] local epoch 99/600, acc: 0.5541
[2024-02-23 23:22:14] [INFO] local epoch 100/600, acc: 0.5630
[2024-02-23 23:22:17] [INFO] local epoch 101/600, acc: 0.5439
[2024-02-23 23:22:20] [INFO] local epoch 102/600, acc: 0.5545
[2024-02-23 23:22:22] [INFO] local epoch 103/600, acc: 0.5302
[2024-02-23 23:22:25] [INFO] local epoch 104/600, acc: 0.5298
[2024-02-23 23:22:28] [INFO] local epoch 105/600, acc: 0.5367
[2024-02-23 23:22:31] [INFO] local epoch 106/600, acc: 0.5298
[2024-02-23 23:22:33] [INFO] local epoch 107/600, acc: 0.5541
[2024-02-23 23:22:36] [INFO] local epoch 108/600, acc: 0.5334
[2024-02-23 23:22:39] [INFO] local epoch 109/600, acc: 0.5476
[2024-02-23 23:22:42] [INFO] local epoch 110/600, acc: 0.5541
[2024-02-23 23:22:45] [INFO] local epoch 111/600, acc: 0.5496
[2024-02-23 23:22:47] [INFO] local epoch 112/600, acc: 0.5484
[2024-02-23 23:22:50] [INFO] local epoch 113/600, acc: 0.5541
[2024-02-23 23:22:53] [INFO] local epoch 114/600, acc: 0.5512
[2024-02-23 23:22:55] [INFO] local epoch 115/600, acc: 0.5618
[2024-02-23 23:22:58] [INFO] local epoch 116/600, acc: 0.5614
[2024-02-23 23:23:01] [INFO] local epoch 117/600, acc: 0.5581
[2024-02-23 23:23:04] [INFO] local epoch 118/600, acc: 0.5593
[2024-02-23 23:23:07] [INFO] local epoch 119/600, acc: 0.5638
[2024-02-23 23:23:09] [INFO] local epoch 120/600, acc: 0.5634
[2024-02-23 23:23:12] [INFO] local epoch 121/600, acc: 0.5622
[2024-02-23 23:23:15] [INFO] local epoch 122/600, acc: 0.5618
[2024-02-23 23:23:17] [INFO] local epoch 123/600, acc: 0.5610
[2024-02-23 23:23:20] [INFO] local epoch 124/600, acc: 0.5658
[2024-02-23 23:23:22] [INFO] local epoch 125/600, acc: 0.5634
[2024-02-23 23:23:25] [INFO] local epoch 126/600, acc: 0.5662
[2024-02-23 23:23:28] [INFO] local epoch 127/600, acc: 0.5618
[2024-02-23 23:23:31] [INFO] local epoch 128/600, acc: 0.5610
[2024-02-23 23:23:34] [INFO] local epoch 129/600, acc: 0.5723
[2024-02-23 23:23:36] [INFO] local epoch 130/600, acc: 0.5759
[2024-02-23 23:23:39] [INFO] local epoch 131/600, acc: 0.5751
[2024-02-23 23:23:42] [INFO] local epoch 132/600, acc: 0.5743
[2024-02-23 23:23:45] [INFO] local epoch 133/600, acc: 0.5695
[2024-02-23 23:23:48] [INFO] local epoch 134/600, acc: 0.5727
[2024-02-23 23:23:50] [INFO] local epoch 135/600, acc: 0.5626
[2024-02-23 23:23:53] [INFO] local epoch 136/600, acc: 0.5650
[2024-02-23 23:23:55] [INFO] local epoch 137/600, acc: 0.5666
[2024-02-23 23:23:58] [INFO] local epoch 138/600, acc: 0.5516
[2024-02-23 23:24:01] [INFO] local epoch 139/600, acc: 0.5460
[2024-02-23 23:24:03] [INFO] local epoch 140/600, acc: 0.5391
[2024-02-23 23:24:06] [INFO] local epoch 141/600, acc: 0.5423
[2024-02-23 23:24:09] [INFO] local epoch 142/600, acc: 0.5427
[2024-02-23 23:24:12] [INFO] local epoch 143/600, acc: 0.5472
[2024-02-23 23:24:14] [INFO] local epoch 144/600, acc: 0.5472
[2024-02-23 23:24:17] [INFO] local epoch 145/600, acc: 0.5508
[2024-02-23 23:24:20] [INFO] local epoch 146/600, acc: 0.5606
[2024-02-23 23:24:23] [INFO] local epoch 147/600, acc: 0.5585
[2024-02-23 23:24:25] [INFO] local epoch 148/600, acc: 0.5581
[2024-02-23 23:24:28] [INFO] local epoch 149/600, acc: 0.5638
[2024-02-23 23:24:31] [INFO] local epoch 150/600, acc: 0.5634
[2024-02-23 23:24:34] [INFO] local epoch 151/600, acc: 0.5642
[2024-02-23 23:24:36] [INFO] local epoch 152/600, acc: 0.5610
[2024-02-23 23:24:39] [INFO] local epoch 153/600, acc: 0.5606
[2024-02-23 23:24:42] [INFO] local epoch 154/600, acc: 0.5630
[2024-02-23 23:24:44] [INFO] local epoch 155/600, acc: 0.5626
[2024-02-23 23:24:47] [INFO] local epoch 156/600, acc: 0.5614
[2024-02-23 23:24:50] [INFO] local epoch 157/600, acc: 0.5687
[2024-02-23 23:24:53] [INFO] local epoch 158/600, acc: 0.5678
[2024-02-23 23:24:55] [INFO] local epoch 159/600, acc: 0.5674
[2024-02-23 23:24:58] [INFO] local epoch 160/600, acc: 0.5695
[2024-02-23 23:25:01] [INFO] local epoch 161/600, acc: 0.5634
[2024-02-23 23:25:04] [INFO] local epoch 162/600, acc: 0.5682
[2024-02-23 23:25:07] [INFO] local epoch 163/600, acc: 0.5662
[2024-02-23 23:25:10] [INFO] local epoch 164/600, acc: 0.5674
[2024-02-23 23:25:12] [INFO] local epoch 165/600, acc: 0.5662
[2024-02-23 23:25:15] [INFO] local epoch 166/600, acc: 0.5630
[2024-02-23 23:25:18] [INFO] local epoch 167/600, acc: 0.5601
[2024-02-23 23:25:20] [INFO] local epoch 168/600, acc: 0.5504
[2024-02-23 23:25:23] [INFO] local epoch 169/600, acc: 0.5423
[2024-02-23 23:25:26] [INFO] local epoch 170/600, acc: 0.5302
[2024-02-23 23:25:29] [INFO] local epoch 171/600, acc: 0.5472
[2024-02-23 23:25:32] [INFO] local epoch 172/600, acc: 0.5273
[2024-02-23 23:25:35] [INFO] local epoch 173/600, acc: 0.5115
[2024-02-23 23:25:37] [INFO] local epoch 174/600, acc: 0.5367
[2024-02-23 23:25:40] [INFO] local epoch 175/600, acc: 0.5529
[2024-02-23 23:25:43] [INFO] local epoch 176/600, acc: 0.5610
[2024-02-23 23:25:46] [INFO] local epoch 177/600, acc: 0.5630
[2024-02-23 23:25:49] [INFO] local epoch 178/600, acc: 0.5711
[2024-02-23 23:25:52] [INFO] local epoch 179/600, acc: 0.5755
[2024-02-23 23:25:55] [INFO] local epoch 180/600, acc: 0.5735
[2024-02-23 23:25:57] [INFO] local epoch 181/600, acc: 0.5755
[2024-02-23 23:26:00] [INFO] local epoch 182/600, acc: 0.5776
[2024-02-23 23:26:03] [INFO] local epoch 183/600, acc: 0.5727
[2024-02-23 23:26:06] [INFO] local epoch 184/600, acc: 0.5743
[2024-02-23 23:26:08] [INFO] local epoch 185/600, acc: 0.5711
[2024-02-23 23:26:11] [INFO] local epoch 186/600, acc: 0.5731
[2024-02-23 23:26:14] [INFO] local epoch 187/600, acc: 0.5719
[2024-02-23 23:26:17] [INFO] local epoch 188/600, acc: 0.5711
[2024-02-23 23:26:19] [INFO] local epoch 189/600, acc: 0.5719
[2024-02-23 23:26:22] [INFO] local epoch 190/600, acc: 0.5715
[2024-02-23 23:26:25] [INFO] local epoch 191/600, acc: 0.5682
[2024-02-23 23:26:28] [INFO] local epoch 192/600, acc: 0.5731
[2024-02-23 23:26:31] [INFO] local epoch 193/600, acc: 0.5719
[2024-02-23 23:26:34] [INFO] local epoch 194/600, acc: 0.5682
[2024-02-23 23:26:36] [INFO] local epoch 195/600, acc: 0.5682
[2024-02-23 23:26:39] [INFO] local epoch 196/600, acc: 0.5727
[2024-02-23 23:26:42] [INFO] local epoch 197/600, acc: 0.5719
[2024-02-23 23:26:45] [INFO] local epoch 198/600, acc: 0.5707
[2024-02-23 23:26:47] [INFO] local epoch 199/600, acc: 0.5618
[2024-02-23 23:26:50] [INFO] local epoch 200/600, acc: 0.5687
[2024-02-23 23:26:53] [INFO] local epoch 201/600, acc: 0.5707
[2024-02-23 23:26:56] [INFO] local epoch 202/600, acc: 0.5715
[2024-02-23 23:26:58] [INFO] local epoch 203/600, acc: 0.5735
[2024-02-23 23:27:01] [INFO] local epoch 204/600, acc: 0.5719
[2024-02-23 23:27:04] [INFO] local epoch 205/600, acc: 0.5751
[2024-02-23 23:27:06] [INFO] local epoch 206/600, acc: 0.5743
[2024-02-23 23:27:09] [INFO] local epoch 207/600, acc: 0.5804
[2024-02-23 23:27:12] [INFO] local epoch 208/600, acc: 0.5751
[2024-02-23 23:27:15] [INFO] local epoch 209/600, acc: 0.5577
[2024-02-23 23:27:18] [INFO] local epoch 210/600, acc: 0.5468
[2024-02-23 23:27:21] [INFO] local epoch 211/600, acc: 0.5541
[2024-02-23 23:27:23] [INFO] local epoch 212/600, acc: 0.5553
[2024-02-23 23:27:26] [INFO] local epoch 213/600, acc: 0.5597
[2024-02-23 23:27:29] [INFO] local epoch 214/600, acc: 0.5626
[2024-02-23 23:27:31] [INFO] local epoch 215/600, acc: 0.5577
[2024-02-23 23:27:34] [INFO] local epoch 216/600, acc: 0.5691
[2024-02-23 23:27:37] [INFO] local epoch 217/600, acc: 0.5597
[2024-02-23 23:27:40] [INFO] local epoch 218/600, acc: 0.5662
[2024-02-23 23:27:43] [INFO] local epoch 219/600, acc: 0.5468
[2024-02-23 23:27:46] [INFO] local epoch 220/600, acc: 0.5585
[2024-02-23 23:27:49] [INFO] local epoch 221/600, acc: 0.5545
[2024-02-23 23:27:51] [INFO] local epoch 222/600, acc: 0.5622
[2024-02-23 23:27:54] [INFO] local epoch 223/600, acc: 0.5731
[2024-02-23 23:27:57] [INFO] local epoch 224/600, acc: 0.5751
[2024-02-23 23:28:00] [INFO] local epoch 225/600, acc: 0.5707
[2024-02-23 23:28:03] [INFO] local epoch 226/600, acc: 0.5784
[2024-02-23 23:28:05] [INFO] local epoch 227/600, acc: 0.5772
[2024-02-23 23:28:08] [INFO] local epoch 228/600, acc: 0.5731
[2024-02-23 23:28:11] [INFO] local epoch 229/600, acc: 0.5768
[2024-02-23 23:28:14] [INFO] local epoch 230/600, acc: 0.5772
[2024-02-23 23:28:16] [INFO] local epoch 231/600, acc: 0.5772
[2024-02-23 23:28:19] [INFO] local epoch 232/600, acc: 0.5800
[2024-02-23 23:28:22] [INFO] local epoch 233/600, acc: 0.5788
[2024-02-23 23:28:24] [INFO] local epoch 234/600, acc: 0.5808
[2024-02-23 23:28:27] [INFO] local epoch 235/600, acc: 0.5800
[2024-02-23 23:28:30] [INFO] local epoch 236/600, acc: 0.5796
[2024-02-23 23:28:32] [INFO] local epoch 237/600, acc: 0.5731
[2024-02-23 23:28:35] [INFO] local epoch 238/600, acc: 0.5662
[2024-02-23 23:28:38] [INFO] local epoch 239/600, acc: 0.5788
[2024-02-23 23:28:41] [INFO] local epoch 240/600, acc: 0.5768
[2024-02-23 23:28:43] [INFO] local epoch 241/600, acc: 0.5780
[2024-02-23 23:28:46] [INFO] local epoch 242/600, acc: 0.5844
[2024-02-23 23:28:49] [INFO] local epoch 243/600, acc: 0.5840
[2024-02-23 23:28:51] [INFO] local epoch 244/600, acc: 0.5828
[2024-02-23 23:28:54] [INFO] local epoch 245/600, acc: 0.5828
[2024-02-23 23:28:57] [INFO] local epoch 246/600, acc: 0.5840
[2024-02-23 23:29:00] [INFO] local epoch 247/600, acc: 0.5654
[2024-02-23 23:29:02] [INFO] local epoch 248/600, acc: 0.5763
[2024-02-23 23:29:05] [INFO] local epoch 249/600, acc: 0.5731
[2024-02-23 23:29:08] [INFO] local epoch 250/600, acc: 0.5743
[2024-02-23 23:29:10] [INFO] local epoch 251/600, acc: 0.5727
[2024-02-23 23:29:13] [INFO] local epoch 252/600, acc: 0.5816
[2024-02-23 23:29:16] [INFO] local epoch 253/600, acc: 0.5828
[2024-02-23 23:29:19] [INFO] local epoch 254/600, acc: 0.5763
[2024-02-23 23:29:22] [INFO] local epoch 255/600, acc: 0.5772
[2024-02-23 23:29:24] [INFO] local epoch 256/600, acc: 0.5739
[2024-02-23 23:29:27] [INFO] local epoch 257/600, acc: 0.5735
[2024-02-23 23:29:30] [INFO] local epoch 258/600, acc: 0.5772
[2024-02-23 23:29:32] [INFO] local epoch 259/600, acc: 0.5788
[2024-02-23 23:29:35] [INFO] local epoch 260/600, acc: 0.5763
[2024-02-23 23:29:38] [INFO] local epoch 261/600, acc: 0.5735
[2024-02-23 23:29:40] [INFO] local epoch 262/600, acc: 0.5780
[2024-02-23 23:29:43] [INFO] local epoch 263/600, acc: 0.5832
[2024-02-23 23:29:46] [INFO] local epoch 264/600, acc: 0.5658
[2024-02-23 23:29:49] [INFO] local epoch 265/600, acc: 0.5342
[2024-02-23 23:29:51] [INFO] local epoch 266/600, acc: 0.5399
[2024-02-23 23:29:54] [INFO] local epoch 267/600, acc: 0.5217
[2024-02-23 23:29:57] [INFO] local epoch 268/600, acc: 0.5654
[2024-02-23 23:30:00] [INFO] local epoch 269/600, acc: 0.5654
[2024-02-23 23:30:03] [INFO] local epoch 270/600, acc: 0.5650
[2024-02-23 23:30:05] [INFO] local epoch 271/600, acc: 0.5723
[2024-02-23 23:30:08] [INFO] local epoch 272/600, acc: 0.5759
[2024-02-23 23:30:11] [INFO] local epoch 273/600, acc: 0.5784
[2024-02-23 23:30:14] [INFO] local epoch 274/600, acc: 0.5768
[2024-02-23 23:30:17] [INFO] local epoch 275/600, acc: 0.5804
[2024-02-23 23:30:19] [INFO] local epoch 276/600, acc: 0.5832
[2024-02-23 23:30:22] [INFO] local epoch 277/600, acc: 0.5808
[2024-02-23 23:30:25] [INFO] local epoch 278/600, acc: 0.5800
[2024-02-23 23:30:28] [INFO] local epoch 279/600, acc: 0.5743
[2024-02-23 23:30:30] [INFO] local epoch 280/600, acc: 0.5816
[2024-02-23 23:30:33] [INFO] local epoch 281/600, acc: 0.5820
[2024-02-23 23:30:36] [INFO] local epoch 282/600, acc: 0.5861
[2024-02-23 23:30:39] [INFO] local epoch 283/600, acc: 0.5832
[2024-02-23 23:30:41] [INFO] local epoch 284/600, acc: 0.5824
[2024-02-23 23:30:44] [INFO] local epoch 285/600, acc: 0.5824
[2024-02-23 23:30:47] [INFO] local epoch 286/600, acc: 0.5832
[2024-02-23 23:30:50] [INFO] local epoch 287/600, acc: 0.5812
[2024-02-23 23:30:53] [INFO] local epoch 288/600, acc: 0.5857
[2024-02-23 23:30:55] [INFO] local epoch 289/600, acc: 0.5849
[2024-02-23 23:30:58] [INFO] local epoch 290/600, acc: 0.5800
[2024-02-23 23:31:01] [INFO] local epoch 291/600, acc: 0.5824
[2024-02-23 23:31:04] [INFO] local epoch 292/600, acc: 0.5853
[2024-02-23 23:31:06] [INFO] local epoch 293/600, acc: 0.5800
[2024-02-23 23:31:09] [INFO] local epoch 294/600, acc: 0.5824
[2024-02-23 23:31:12] [INFO] local epoch 295/600, acc: 0.5678
[2024-02-23 23:31:15] [INFO] local epoch 296/600, acc: 0.5723
[2024-02-23 23:31:17] [INFO] local epoch 297/600, acc: 0.5836
[2024-02-23 23:31:20] [INFO] local epoch 298/600, acc: 0.5853
[2024-02-23 23:31:23] [INFO] local epoch 299/600, acc: 0.5889
[2024-02-23 23:31:25] [INFO] local epoch 300/600, acc: 0.5472
[2024-02-23 23:31:28] [INFO] local epoch 301/600, acc: 0.5666
[2024-02-23 23:31:31] [INFO] local epoch 302/600, acc: 0.5662
[2024-02-23 23:31:34] [INFO] local epoch 303/600, acc: 0.5751
[2024-02-23 23:31:37] [INFO] local epoch 304/600, acc: 0.5763
[2024-02-23 23:31:39] [INFO] local epoch 305/600, acc: 0.5614
[2024-02-23 23:31:42] [INFO] local epoch 306/600, acc: 0.5816
[2024-02-23 23:31:45] [INFO] local epoch 307/600, acc: 0.5626
[2024-02-23 23:31:48] [INFO] local epoch 308/600, acc: 0.5674
[2024-02-23 23:31:50] [INFO] local epoch 309/600, acc: 0.5707
[2024-02-23 23:31:53] [INFO] local epoch 310/600, acc: 0.5707
[2024-02-23 23:31:56] [INFO] local epoch 311/600, acc: 0.5877
[2024-02-23 23:31:59] [INFO] local epoch 312/600, acc: 0.5800
[2024-02-23 23:32:02] [INFO] local epoch 313/600, acc: 0.5800
[2024-02-23 23:32:04] [INFO] local epoch 314/600, acc: 0.5857
[2024-02-23 23:32:07] [INFO] local epoch 315/600, acc: 0.5857
[2024-02-23 23:32:10] [INFO] local epoch 316/600, acc: 0.5881
[2024-02-23 23:32:13] [INFO] local epoch 317/600, acc: 0.5897
[2024-02-23 23:32:15] [INFO] local epoch 318/600, acc: 0.5654
[2024-02-23 23:32:18] [INFO] local epoch 319/600, acc: 0.5626
[2024-02-23 23:32:21] [INFO] local epoch 320/600, acc: 0.5711
[2024-02-23 23:32:24] [INFO] local epoch 321/600, acc: 0.5836
[2024-02-23 23:32:26] [INFO] local epoch 322/600, acc: 0.5885
[2024-02-23 23:32:29] [INFO] local epoch 323/600, acc: 0.5853
[2024-02-23 23:32:32] [INFO] local epoch 324/600, acc: 0.5832
[2024-02-23 23:32:35] [INFO] local epoch 325/600, acc: 0.5909
[2024-02-23 23:32:38] [INFO] local epoch 326/600, acc: 0.5844
[2024-02-23 23:32:40] [INFO] local epoch 327/600, acc: 0.5909
[2024-02-23 23:32:43] [INFO] local epoch 328/600, acc: 0.5857
[2024-02-23 23:32:46] [INFO] local epoch 329/600, acc: 0.5865
[2024-02-23 23:32:49] [INFO] local epoch 330/600, acc: 0.5861
[2024-02-23 23:32:51] [INFO] local epoch 331/600, acc: 0.5950
[2024-02-23 23:32:54] [INFO] local epoch 332/600, acc: 0.5881
[2024-02-23 23:32:57] [INFO] local epoch 333/600, acc: 0.5840
[2024-02-23 23:32:59] [INFO] local epoch 334/600, acc: 0.5707
[2024-02-23 23:33:02] [INFO] local epoch 335/600, acc: 0.5857
[2024-02-23 23:33:05] [INFO] local epoch 336/600, acc: 0.5751
[2024-02-23 23:33:08] [INFO] local epoch 337/600, acc: 0.5832
[2024-02-23 23:33:11] [INFO] local epoch 338/600, acc: 0.5751
[2024-02-23 23:33:13] [INFO] local epoch 339/600, acc: 0.5853
[2024-02-23 23:33:16] [INFO] local epoch 340/600, acc: 0.5743
[2024-02-23 23:33:19] [INFO] local epoch 341/600, acc: 0.5755
[2024-02-23 23:33:21] [INFO] local epoch 342/600, acc: 0.5747
[2024-02-23 23:33:24] [INFO] local epoch 343/600, acc: 0.5905
[2024-02-23 23:33:27] [INFO] local epoch 344/600, acc: 0.5869
[2024-02-23 23:33:30] [INFO] local epoch 345/600, acc: 0.5917
[2024-02-23 23:33:33] [INFO] local epoch 346/600, acc: 0.5857
[2024-02-23 23:33:35] [INFO] local epoch 347/600, acc: 0.5897
[2024-02-23 23:33:38] [INFO] local epoch 348/600, acc: 0.5897
[2024-02-23 23:33:41] [INFO] local epoch 349/600, acc: 0.5970
[2024-02-23 23:33:44] [INFO] local epoch 350/600, acc: 0.5950
[2024-02-23 23:33:47] [INFO] local epoch 351/600, acc: 0.5921
[2024-02-23 23:33:50] [INFO] local epoch 352/600, acc: 0.5901
[2024-02-23 23:33:52] [INFO] local epoch 353/600, acc: 0.5913
[2024-02-23 23:33:55] [INFO] local epoch 354/600, acc: 0.5913
[2024-02-23 23:33:58] [INFO] local epoch 355/600, acc: 0.5930
[2024-02-23 23:34:00] [INFO] local epoch 356/600, acc: 0.5901
[2024-02-23 23:34:03] [INFO] local epoch 357/600, acc: 0.5909
[2024-02-23 23:34:06] [INFO] local epoch 358/600, acc: 0.5897
[2024-02-23 23:34:09] [INFO] local epoch 359/600, acc: 0.5938
[2024-02-23 23:34:12] [INFO] local epoch 360/600, acc: 0.5909
[2024-02-23 23:34:15] [INFO] local epoch 361/600, acc: 0.5958
[2024-02-23 23:34:17] [INFO] local epoch 362/600, acc: 0.5930
[2024-02-23 23:34:20] [INFO] local epoch 363/600, acc: 0.5618
[2024-02-23 23:34:23] [INFO] local epoch 364/600, acc: 0.5691
[2024-02-23 23:34:26] [INFO] local epoch 365/600, acc: 0.5553
[2024-02-23 23:34:28] [INFO] local epoch 366/600, acc: 0.5739
[2024-02-23 23:34:31] [INFO] local epoch 367/600, acc: 0.5808
[2024-02-23 23:34:34] [INFO] local epoch 368/600, acc: 0.5808
[2024-02-23 23:34:36] [INFO] local epoch 369/600, acc: 0.5869
[2024-02-23 23:34:39] [INFO] local epoch 370/600, acc: 0.5885
