[2024-02-23 20:32:59] [INFO] normal
        n_client     :   9   
          seed       : 10000 
      local_epochs   :  200  
       batch_size    :  160  
          alpha      :  1.0  
         dataset     :cifar10
     model_structure :resnet18
[2024-02-23 20:33:46] [INFO] client 0 training starts.
[2024-02-23 20:33:50] [INFO] local epoch 1/200, acc: 0.3876
[2024-02-23 20:33:53] [INFO] local epoch 2/200, acc: 0.4917
[2024-02-23 20:33:55] [INFO] local epoch 3/200, acc: 0.5176
[2024-02-23 20:33:58] [INFO] local epoch 4/200, acc: 0.5144
[2024-02-23 20:34:00] [INFO] local epoch 5/200, acc: 0.5196
[2024-02-23 20:34:03] [INFO] local epoch 6/200, acc: 0.5192
[2024-02-23 20:34:06] [INFO] local epoch 7/200, acc: 0.5180
[2024-02-23 20:34:08] [INFO] local epoch 8/200, acc: 0.5128
[2024-02-23 20:34:11] [INFO] local epoch 9/200, acc: 0.5160
[2024-02-23 20:34:14] [INFO] local epoch 10/200, acc: 0.5067
[2024-02-23 20:34:16] [INFO] local epoch 11/200, acc: 0.5055
[2024-02-23 20:34:19] [INFO] local epoch 12/200, acc: 0.5124
[2024-02-23 20:34:22] [INFO] local epoch 13/200, acc: 0.5217
[2024-02-23 20:34:25] [INFO] local epoch 14/200, acc: 0.5148
[2024-02-23 20:34:28] [INFO] local epoch 15/200, acc: 0.5221
[2024-02-23 20:34:31] [INFO] local epoch 16/200, acc: 0.5213
[2024-02-23 20:34:34] [INFO] local epoch 17/200, acc: 0.5229
[2024-02-23 20:34:37] [INFO] local epoch 18/200, acc: 0.5172
[2024-02-23 20:34:40] [INFO] local epoch 19/200, acc: 0.5180
[2024-02-23 20:34:42] [INFO] local epoch 20/200, acc: 0.4974
[2024-02-23 20:34:45] [INFO] local epoch 21/200, acc: 0.4844
[2024-02-23 20:34:48] [INFO] local epoch 22/200, acc: 0.5034
[2024-02-23 20:34:51] [INFO] local epoch 23/200, acc: 0.5213
[2024-02-23 20:34:54] [INFO] local epoch 24/200, acc: 0.5107
[2024-02-23 20:34:57] [INFO] local epoch 25/200, acc: 0.5160
[2024-02-23 20:34:59] [INFO] local epoch 26/200, acc: 0.5261
[2024-02-23 20:35:02] [INFO] local epoch 27/200, acc: 0.5265
[2024-02-23 20:35:05] [INFO] local epoch 28/200, acc: 0.5119
[2024-02-23 20:35:08] [INFO] local epoch 29/200, acc: 0.4913
[2024-02-23 20:35:11] [INFO] local epoch 30/200, acc: 0.5124
[2024-02-23 20:35:14] [INFO] local epoch 31/200, acc: 0.5257
[2024-02-23 20:35:17] [INFO] local epoch 32/200, acc: 0.5241
[2024-02-23 20:35:19] [INFO] local epoch 33/200, acc: 0.5298
[2024-02-23 20:35:22] [INFO] local epoch 34/200, acc: 0.5281
[2024-02-23 20:35:25] [INFO] local epoch 35/200, acc: 0.4909
[2024-02-23 20:35:28] [INFO] local epoch 36/200, acc: 0.5192
[2024-02-23 20:35:31] [INFO] local epoch 37/200, acc: 0.5107
[2024-02-23 20:35:34] [INFO] local epoch 38/200, acc: 0.5213
[2024-02-23 20:35:37] [INFO] local epoch 39/200, acc: 0.5156
[2024-02-23 20:35:40] [INFO] local epoch 40/200, acc: 0.5217
[2024-02-23 20:35:43] [INFO] local epoch 41/200, acc: 0.5257
[2024-02-23 20:35:46] [INFO] local epoch 42/200, acc: 0.5265
[2024-02-23 20:35:49] [INFO] local epoch 43/200, acc: 0.5286
[2024-02-23 20:35:52] [INFO] local epoch 44/200, acc: 0.5172
[2024-02-23 20:35:55] [INFO] local epoch 45/200, acc: 0.5043
[2024-02-23 20:35:58] [INFO] local epoch 46/200, acc: 0.4763
[2024-02-23 20:36:01] [INFO] local epoch 47/200, acc: 0.4876
[2024-02-23 20:36:04] [INFO] local epoch 48/200, acc: 0.4889
[2024-02-23 20:36:07] [INFO] local epoch 49/200, acc: 0.5391
[2024-02-23 20:36:10] [INFO] local epoch 50/200, acc: 0.5362
[2024-02-23 20:36:12] [INFO] local epoch 51/200, acc: 0.5431
[2024-02-23 20:36:15] [INFO] local epoch 52/200, acc: 0.5512
[2024-02-23 20:36:18] [INFO] local epoch 53/200, acc: 0.5537
[2024-02-23 20:36:21] [INFO] local epoch 54/200, acc: 0.5484
[2024-02-23 20:36:24] [INFO] local epoch 55/200, acc: 0.5537
[2024-02-23 20:36:27] [INFO] local epoch 56/200, acc: 0.5537
[2024-02-23 20:36:30] [INFO] local epoch 57/200, acc: 0.5496
[2024-02-23 20:36:33] [INFO] local epoch 58/200, acc: 0.5488
[2024-02-23 20:36:36] [INFO] local epoch 59/200, acc: 0.5500
[2024-02-23 20:36:38] [INFO] local epoch 60/200, acc: 0.5537
[2024-02-23 20:36:41] [INFO] local epoch 61/200, acc: 0.5545
[2024-02-23 20:36:44] [INFO] local epoch 62/200, acc: 0.5561
[2024-02-23 20:36:47] [INFO] local epoch 63/200, acc: 0.5529
[2024-02-23 20:36:50] [INFO] local epoch 64/200, acc: 0.5553
[2024-02-23 20:36:53] [INFO] local epoch 65/200, acc: 0.5537
[2024-02-23 20:36:56] [INFO] local epoch 66/200, acc: 0.5557
[2024-02-23 20:36:59] [INFO] local epoch 67/200, acc: 0.5577
[2024-02-23 20:37:02] [INFO] local epoch 68/200, acc: 0.5549
[2024-02-23 20:37:05] [INFO] local epoch 69/200, acc: 0.5549
[2024-02-23 20:37:07] [INFO] local epoch 70/200, acc: 0.5577
[2024-02-23 20:37:10] [INFO] local epoch 71/200, acc: 0.5577
[2024-02-23 20:37:13] [INFO] local epoch 72/200, acc: 0.5557
[2024-02-23 20:37:16] [INFO] local epoch 73/200, acc: 0.5601
[2024-02-23 20:37:19] [INFO] local epoch 74/200, acc: 0.5545
[2024-02-23 20:37:22] [INFO] local epoch 75/200, acc: 0.5549
[2024-02-23 20:37:25] [INFO] local epoch 76/200, acc: 0.5597
[2024-02-23 20:37:28] [INFO] local epoch 77/200, acc: 0.5545
[2024-02-23 20:37:31] [INFO] local epoch 78/200, acc: 0.5565
[2024-02-23 20:37:34] [INFO] local epoch 79/200, acc: 0.5553
[2024-02-23 20:37:37] [INFO] local epoch 80/200, acc: 0.5496
[2024-02-23 20:37:39] [INFO] local epoch 81/200, acc: 0.5557
[2024-02-23 20:37:43] [INFO] local epoch 82/200, acc: 0.5593
[2024-02-23 20:37:45] [INFO] local epoch 83/200, acc: 0.5565
[2024-02-23 20:37:48] [INFO] local epoch 84/200, acc: 0.5573
[2024-02-23 20:37:51] [INFO] local epoch 85/200, acc: 0.5606
[2024-02-23 20:37:54] [INFO] local epoch 86/200, acc: 0.5553
[2024-02-23 20:37:57] [INFO] local epoch 87/200, acc: 0.5529
[2024-02-23 20:38:00] [INFO] local epoch 88/200, acc: 0.5350
[2024-02-23 20:38:03] [INFO] local epoch 89/200, acc: 0.5358
[2024-02-23 20:38:06] [INFO] local epoch 90/200, acc: 0.5330
[2024-02-23 20:38:09] [INFO] local epoch 91/200, acc: 0.5091
[2024-02-23 20:38:12] [INFO] local epoch 92/200, acc: 0.5026
[2024-02-23 20:38:15] [INFO] local epoch 93/200, acc: 0.5233
[2024-02-23 20:38:18] [INFO] local epoch 94/200, acc: 0.5423
[2024-02-23 20:38:20] [INFO] local epoch 95/200, acc: 0.5443
[2024-02-23 20:38:23] [INFO] local epoch 96/200, acc: 0.5306
[2024-02-23 20:38:26] [INFO] local epoch 97/200, acc: 0.5407
[2024-02-23 20:38:29] [INFO] local epoch 98/200, acc: 0.5545
[2024-02-23 20:38:32] [INFO] local epoch 99/200, acc: 0.5443
[2024-02-23 20:38:35] [INFO] local epoch 100/200, acc: 0.5508
[2024-02-23 20:38:38] [INFO] local epoch 101/200, acc: 0.5448
[2024-02-23 20:38:41] [INFO] local epoch 102/200, acc: 0.5541
[2024-02-23 20:38:44] [INFO] local epoch 103/200, acc: 0.5529
[2024-02-23 20:38:47] [INFO] local epoch 104/200, acc: 0.5585
[2024-02-23 20:38:50] [INFO] local epoch 105/200, acc: 0.5516
[2024-02-23 20:38:52] [INFO] local epoch 106/200, acc: 0.5597
[2024-02-23 20:38:55] [INFO] local epoch 107/200, acc: 0.5626
[2024-02-23 20:38:58] [INFO] local epoch 108/200, acc: 0.5525
[2024-02-23 20:39:01] [INFO] local epoch 109/200, acc: 0.5577
[2024-02-23 20:39:04] [INFO] local epoch 110/200, acc: 0.5614
[2024-02-23 20:39:07] [INFO] local epoch 111/200, acc: 0.5577
[2024-02-23 20:39:10] [INFO] local epoch 112/200, acc: 0.5476
[2024-02-23 20:39:12] [INFO] local epoch 113/200, acc: 0.5504
[2024-02-23 20:39:15] [INFO] local epoch 114/200, acc: 0.5549
[2024-02-23 20:39:18] [INFO] local epoch 115/200, acc: 0.5577
[2024-02-23 20:39:21] [INFO] local epoch 116/200, acc: 0.5549
[2024-02-23 20:39:24] [INFO] local epoch 117/200, acc: 0.5549
[2024-02-23 20:39:27] [INFO] local epoch 118/200, acc: 0.5577
[2024-02-23 20:39:30] [INFO] local epoch 119/200, acc: 0.5589
[2024-02-23 20:39:33] [INFO] local epoch 120/200, acc: 0.5581
[2024-02-23 20:39:36] [INFO] local epoch 121/200, acc: 0.5597
[2024-02-23 20:39:39] [INFO] local epoch 122/200, acc: 0.5549
[2024-02-23 20:39:42] [INFO] local epoch 123/200, acc: 0.5537
[2024-02-23 20:39:45] [INFO] local epoch 124/200, acc: 0.5525
[2024-02-23 20:39:48] [INFO] local epoch 125/200, acc: 0.5472
[2024-02-23 20:39:51] [INFO] local epoch 126/200, acc: 0.5415
[2024-02-23 20:39:53] [INFO] local epoch 127/200, acc: 0.5298
[2024-02-23 20:39:56] [INFO] local epoch 128/200, acc: 0.5354
[2024-02-23 20:39:59] [INFO] local epoch 129/200, acc: 0.5431
[2024-02-23 20:40:02] [INFO] local epoch 130/200, acc: 0.5427
[2024-02-23 20:40:05] [INFO] local epoch 131/200, acc: 0.5654
[2024-02-23 20:40:08] [INFO] local epoch 132/200, acc: 0.5504
[2024-02-23 20:40:11] [INFO] local epoch 133/200, acc: 0.5476
[2024-02-23 20:40:14] [INFO] local epoch 134/200, acc: 0.5358
[2024-02-23 20:40:17] [INFO] local epoch 135/200, acc: 0.5520
[2024-02-23 20:40:20] [INFO] local epoch 136/200, acc: 0.5435
[2024-02-23 20:40:23] [INFO] local epoch 137/200, acc: 0.5545
[2024-02-23 20:40:26] [INFO] local epoch 138/200, acc: 0.5423
[2024-02-23 20:40:29] [INFO] local epoch 139/200, acc: 0.5557
[2024-02-23 20:40:31] [INFO] local epoch 140/200, acc: 0.5480
[2024-02-23 20:40:34] [INFO] local epoch 141/200, acc: 0.5581
[2024-02-23 20:40:37] [INFO] local epoch 142/200, acc: 0.5630
[2024-02-23 20:40:40] [INFO] local epoch 143/200, acc: 0.5678
[2024-02-23 20:40:43] [INFO] local epoch 144/200, acc: 0.5828
[2024-02-23 20:40:46] [INFO] local epoch 145/200, acc: 0.5699
[2024-02-23 20:40:49] [INFO] local epoch 146/200, acc: 0.5776
[2024-02-23 20:40:51] [INFO] local epoch 147/200, acc: 0.5768
[2024-02-23 20:40:54] [INFO] local epoch 148/200, acc: 0.5792
[2024-02-23 20:40:57] [INFO] local epoch 149/200, acc: 0.5824
[2024-02-23 20:41:00] [INFO] local epoch 150/200, acc: 0.5889
[2024-02-23 20:41:03] [INFO] local epoch 151/200, acc: 0.5913
[2024-02-23 20:41:06] [INFO] local epoch 152/200, acc: 0.5755
[2024-02-23 20:41:09] [INFO] local epoch 153/200, acc: 0.5735
[2024-02-23 20:41:12] [INFO] local epoch 154/200, acc: 0.5804
[2024-02-23 20:41:15] [INFO] local epoch 155/200, acc: 0.5759
[2024-02-23 20:41:18] [INFO] local epoch 156/200, acc: 0.5670
[2024-02-23 20:41:20] [INFO] local epoch 157/200, acc: 0.5763
[2024-02-23 20:41:23] [INFO] local epoch 158/200, acc: 0.5743
[2024-02-23 20:41:26] [INFO] local epoch 159/200, acc: 0.5743
[2024-02-23 20:41:29] [INFO] local epoch 160/200, acc: 0.5727
[2024-02-23 20:41:32] [INFO] local epoch 161/200, acc: 0.5763
[2024-02-23 20:41:35] [INFO] local epoch 162/200, acc: 0.5792
[2024-02-23 20:41:38] [INFO] local epoch 163/200, acc: 0.5719
[2024-02-23 20:41:41] [INFO] local epoch 164/200, acc: 0.5723
[2024-02-23 20:41:44] [INFO] local epoch 165/200, acc: 0.5735
[2024-02-23 20:41:47] [INFO] local epoch 166/200, acc: 0.5816
[2024-02-23 20:41:50] [INFO] local epoch 167/200, acc: 0.5804
[2024-02-23 20:41:53] [INFO] local epoch 168/200, acc: 0.5759
[2024-02-23 20:41:55] [INFO] local epoch 169/200, acc: 0.5630
[2024-02-23 20:41:58] [INFO] local epoch 170/200, acc: 0.5618
[2024-02-23 20:42:01] [INFO] local epoch 171/200, acc: 0.5415
[2024-02-23 20:42:04] [INFO] local epoch 172/200, acc: 0.5375
[2024-02-23 20:42:07] [INFO] local epoch 173/200, acc: 0.5362
[2024-02-23 20:42:10] [INFO] local epoch 174/200, acc: 0.5646
[2024-02-23 20:42:13] [INFO] local epoch 175/200, acc: 0.5581
[2024-02-23 20:42:16] [INFO] local epoch 176/200, acc: 0.5695
[2024-02-23 20:42:19] [INFO] local epoch 177/200, acc: 0.5687
[2024-02-23 20:42:22] [INFO] local epoch 178/200, acc: 0.5735
[2024-02-23 20:42:24] [INFO] local epoch 179/200, acc: 0.5751
[2024-02-23 20:42:27] [INFO] local epoch 180/200, acc: 0.5780
[2024-02-23 20:42:30] [INFO] local epoch 181/200, acc: 0.5824
[2024-02-23 20:42:33] [INFO] local epoch 182/200, acc: 0.5828
[2024-02-23 20:42:36] [INFO] local epoch 183/200, acc: 0.5792
[2024-02-23 20:42:39] [INFO] local epoch 184/200, acc: 0.5840
[2024-02-23 20:42:42] [INFO] local epoch 185/200, acc: 0.5751
[2024-02-23 20:42:45] [INFO] local epoch 186/200, acc: 0.5711
[2024-02-23 20:42:48] [INFO] local epoch 187/200, acc: 0.5488
[2024-02-23 20:42:51] [INFO] local epoch 188/200, acc: 0.5533
[2024-02-23 20:42:54] [INFO] local epoch 189/200, acc: 0.5614
[2024-02-23 20:42:56] [INFO] local epoch 190/200, acc: 0.5549
[2024-02-23 20:42:59] [INFO] local epoch 191/200, acc: 0.5310
[2024-02-23 20:43:02] [INFO] local epoch 192/200, acc: 0.5403
[2024-02-23 20:43:05] [INFO] local epoch 193/200, acc: 0.5634
[2024-02-23 20:43:08] [INFO] local epoch 194/200, acc: 0.5565
[2024-02-23 20:43:11] [INFO] local epoch 195/200, acc: 0.5739
[2024-02-23 20:43:14] [INFO] local epoch 196/200, acc: 0.5569
[2024-02-23 20:43:17] [INFO] local epoch 197/200, acc: 0.5642
[2024-02-23 20:43:19] [INFO] local epoch 198/200, acc: 0.5512
[2024-02-23 20:43:22] [INFO] local epoch 199/200, acc: 0.5618
[2024-02-23 20:43:25] [INFO] local epoch 200/200, acc: 0.5525
[2024-02-23 20:43:25] [INFO] client 1 training starts.
[2024-02-23 20:43:28] [INFO] local epoch 1/200, acc: 0.4087
[2024-02-23 20:43:31] [INFO] local epoch 2/200, acc: 0.4990
[2024-02-23 20:43:34] [INFO] local epoch 3/200, acc: 0.5148
[2024-02-23 20:43:37] [INFO] local epoch 4/200, acc: 0.5200
[2024-02-23 20:43:40] [INFO] local epoch 5/200, acc: 0.5217
[2024-02-23 20:43:43] [INFO] local epoch 6/200, acc: 0.5140
[2024-02-23 20:43:45] [INFO] local epoch 7/200, acc: 0.5205
[2024-02-23 20:43:48] [INFO] local epoch 8/200, acc: 0.5168
[2024-02-23 20:43:51] [INFO] local epoch 9/200, acc: 0.5111
[2024-02-23 20:43:54] [INFO] local epoch 10/200, acc: 0.5111
[2024-02-23 20:43:57] [INFO] local epoch 11/200, acc: 0.5128
[2024-02-23 20:44:00] [INFO] local epoch 12/200, acc: 0.5156
[2024-02-23 20:44:03] [INFO] local epoch 13/200, acc: 0.5111
[2024-02-23 20:44:06] [INFO] local epoch 14/200, acc: 0.5091
[2024-02-23 20:44:09] [INFO] local epoch 15/200, acc: 0.5103
[2024-02-23 20:44:12] [INFO] local epoch 16/200, acc: 0.5136
[2024-02-23 20:44:15] [INFO] local epoch 17/200, acc: 0.5192
