[2024-02-01 18:29:10] [INFO] hyper_fed
      n_public_data  :  100  
          seed       : 10000 
      local_epochs   :  10   
     distill_epochs  :  10   
       batch_size    :  160  
      server_epochs  :  20   
          alpha      :  1.0  
         dataset     :cifar10
     model_structure : cnn3  
[2024-02-01 18:29:23] [INFO] [rank: 1, server epoch 1, client 1, local train]
[2024-02-01 18:29:24] [INFO] rank: 1, local epoch 1, acc: 0.4030
[2024-02-01 18:29:24] [INFO] rank: 1, local epoch 2, acc: 0.4492
[2024-02-01 18:29:25] [INFO] rank: 1, local epoch 3, acc: 0.4812
[2024-02-01 18:29:26] [INFO] rank: 1, local epoch 4, acc: 0.5213
[2024-02-01 18:29:26] [INFO] rank: 1, local epoch 5, acc: 0.5395
[2024-02-01 18:29:27] [INFO] rank: 1, local epoch 6, acc: 0.5520
[2024-02-01 18:29:27] [INFO] rank: 1, local epoch 7, acc: 0.5597
[2024-02-01 18:29:28] [INFO] rank: 1, local epoch 8, acc: 0.5759
[2024-02-01 18:29:28] [INFO] rank: 1, local epoch 9, acc: 0.5788
[2024-02-01 18:29:29] [INFO] rank: 1, local epoch 10, acc: 0.5877
[2024-02-01 18:29:29] [INFO] [rank: 1, server epoch 1, client 2, local train]
[2024-02-01 18:29:29] [INFO] rank: 1, local epoch 1, acc: 0.3998
[2024-02-01 18:29:30] [INFO] rank: 1, local epoch 2, acc: 0.4508
[2024-02-01 18:29:31] [INFO] rank: 1, local epoch 3, acc: 0.5010
[2024-02-01 18:29:31] [INFO] rank: 1, local epoch 4, acc: 0.5217
[2024-02-01 18:29:32] [INFO] rank: 1, local epoch 5, acc: 0.5435
[2024-02-01 18:29:32] [INFO] rank: 1, local epoch 6, acc: 0.5452
[2024-02-01 18:29:33] [INFO] rank: 1, local epoch 7, acc: 0.5589
[2024-02-01 18:29:33] [INFO] rank: 1, local epoch 8, acc: 0.5682
[2024-02-01 18:29:34] [INFO] rank: 1, local epoch 9, acc: 0.5816
[2024-02-01 18:29:34] [INFO] rank: 1, local epoch 10, acc: 0.5861
[2024-02-01 18:29:34] [INFO] [rank: 1, server epoch 1, client 3, local train]
[2024-02-01 18:29:35] [INFO] rank: 1, local epoch 1, acc: 0.4147
[2024-02-01 18:29:35] [INFO] rank: 1, local epoch 2, acc: 0.4411
[2024-02-01 18:29:36] [INFO] rank: 1, local epoch 3, acc: 0.4925
[2024-02-01 18:29:37] [INFO] rank: 1, local epoch 4, acc: 0.5168
[2024-02-01 18:29:37] [INFO] rank: 1, local epoch 5, acc: 0.5362
[2024-02-01 18:29:38] [INFO] rank: 1, local epoch 6, acc: 0.5565
[2024-02-01 18:29:38] [INFO] rank: 1, local epoch 7, acc: 0.5577
[2024-02-01 18:29:39] [INFO] rank: 1, local epoch 8, acc: 0.5776
[2024-02-01 18:29:39] [INFO] rank: 1, local epoch 9, acc: 0.5687
[2024-02-01 18:29:40] [INFO] rank: 1, local epoch 10, acc: 0.5784
[2024-02-01 18:29:40] [INFO] [rank: 1, server epoch 1, client 4, local train]
[2024-02-01 18:29:40] [INFO] rank: 1, local epoch 1, acc: 0.3612
[2024-02-01 18:29:41] [INFO] rank: 1, local epoch 2, acc: 0.4361
[2024-02-01 18:29:42] [INFO] rank: 1, local epoch 3, acc: 0.4763
[2024-02-01 18:29:42] [INFO] rank: 1, local epoch 4, acc: 0.5078
[2024-02-01 18:29:43] [INFO] rank: 1, local epoch 5, acc: 0.5217
[2024-02-01 18:29:43] [INFO] rank: 1, local epoch 6, acc: 0.5444
[2024-02-01 18:29:44] [INFO] rank: 1, local epoch 7, acc: 0.5603
[2024-02-01 18:29:45] [INFO] rank: 1, local epoch 8, acc: 0.5645
[2024-02-01 18:29:45] [INFO] rank: 1, local epoch 9, acc: 0.5765
[2024-02-01 18:29:46] [INFO] rank: 1, local epoch 10, acc: 0.5877
[2024-02-01 18:29:46] [INFO] [rank: 1, server epoch 1, client 5, local train]
[2024-02-01 18:29:46] [INFO] rank: 1, local epoch 1, acc: 0.3682
[2024-02-01 18:29:47] [INFO] rank: 1, local epoch 2, acc: 0.4455
[2024-02-01 18:29:48] [INFO] rank: 1, local epoch 3, acc: 0.4794
[2024-02-01 18:29:48] [INFO] rank: 1, local epoch 4, acc: 0.5018
[2024-02-01 18:29:49] [INFO] rank: 1, local epoch 5, acc: 0.5235
[2024-02-01 18:29:49] [INFO] rank: 1, local epoch 6, acc: 0.5355
[2024-02-01 18:29:50] [INFO] rank: 1, local epoch 7, acc: 0.5611
[2024-02-01 18:29:51] [INFO] rank: 1, local epoch 8, acc: 0.5660
[2024-02-01 18:29:51] [INFO] rank: 1, local epoch 9, acc: 0.5746
[2024-02-01 18:29:52] [INFO] rank: 1, local epoch 10, acc: 0.5814
[2024-02-01 18:29:52] [INFO] [rank: 1, server epoch 1, client 6, local train]
[2024-02-01 18:29:52] [INFO] rank: 1, local epoch 1, acc: 0.3604
[2024-02-01 18:29:53] [INFO] rank: 1, local epoch 2, acc: 0.4535
[2024-02-01 18:29:54] [INFO] rank: 1, local epoch 3, acc: 0.4843
[2024-02-01 18:29:54] [INFO] rank: 1, local epoch 4, acc: 0.5110
[2024-02-01 18:29:55] [INFO] rank: 1, local epoch 5, acc: 0.5251
[2024-02-01 18:29:55] [INFO] rank: 1, local epoch 6, acc: 0.5404
[2024-02-01 18:29:56] [INFO] rank: 1, local epoch 7, acc: 0.5470
[2024-02-01 18:29:56] [INFO] rank: 1, local epoch 8, acc: 0.5660
[2024-02-01 18:29:57] [INFO] rank: 1, local epoch 9, acc: 0.5796
[2024-02-01 18:29:58] [INFO] rank: 1, local epoch 10, acc: 0.5872
[2024-02-01 18:29:58] [INFO] [rank: 1, server epoch 1, client 7, local train]
[2024-02-01 18:29:58] [INFO] rank: 1, local epoch 1, acc: 0.3871
[2024-02-01 18:29:59] [INFO] rank: 1, local epoch 2, acc: 0.3988
[2024-02-01 18:29:59] [INFO] rank: 1, local epoch 3, acc: 0.4369
[2024-02-01 18:30:00] [INFO] rank: 1, local epoch 4, acc: 0.4742
[2024-02-01 18:30:01] [INFO] rank: 1, local epoch 5, acc: 0.4807
[2024-02-01 18:30:01] [INFO] rank: 1, local epoch 6, acc: 0.4912
[2024-02-01 18:30:02] [INFO] rank: 1, local epoch 7, acc: 0.4980
[2024-02-01 18:30:02] [INFO] rank: 1, local epoch 8, acc: 0.4982
[2024-02-01 18:30:03] [INFO] rank: 1, local epoch 9, acc: 0.5131
[2024-02-01 18:30:04] [INFO] rank: 1, local epoch 10, acc: 0.5147
[2024-02-01 18:30:04] [INFO] [rank: 1, server epoch 1, client 8, local train]
[2024-02-01 18:30:04] [INFO] rank: 1, local epoch 1, acc: 0.3809
[2024-02-01 18:30:05] [INFO] rank: 1, local epoch 2, acc: 0.4071
[2024-02-01 18:30:05] [INFO] rank: 1, local epoch 3, acc: 0.4239
[2024-02-01 18:30:06] [INFO] rank: 1, local epoch 4, acc: 0.4631
[2024-02-01 18:30:06] [INFO] rank: 1, local epoch 5, acc: 0.4836
[2024-02-01 18:30:07] [INFO] rank: 1, local epoch 6, acc: 0.4934
[2024-02-01 18:30:08] [INFO] rank: 1, local epoch 7, acc: 0.5034
[2024-02-01 18:30:08] [INFO] rank: 1, local epoch 8, acc: 0.4996
[2024-02-01 18:30:09] [INFO] rank: 1, local epoch 9, acc: 0.5112
[2024-02-01 18:30:09] [INFO] rank: 1, local epoch 10, acc: 0.5253
[2024-02-01 18:30:09] [INFO] [rank: 1, server epoch 1, client 9, local train]
[2024-02-01 18:30:10] [INFO] rank: 1, local epoch 1, acc: 0.3798
[2024-02-01 18:30:11] [INFO] rank: 1, local epoch 2, acc: 0.4158
[2024-02-01 18:30:11] [INFO] rank: 1, local epoch 3, acc: 0.4477
[2024-02-01 18:30:12] [INFO] rank: 1, local epoch 4, acc: 0.4585
[2024-02-01 18:30:12] [INFO] rank: 1, local epoch 5, acc: 0.4809
[2024-02-01 18:30:13] [INFO] rank: 1, local epoch 6, acc: 0.4891
[2024-02-01 18:30:14] [INFO] rank: 1, local epoch 7, acc: 0.4739
[2024-02-01 18:30:14] [INFO] rank: 1, local epoch 8, acc: 0.5101
[2024-02-01 18:30:15] [INFO] rank: 1, local epoch 9, acc: 0.5112
[2024-02-01 18:30:15] [INFO] rank: 1, local epoch 10, acc: 0.5161
[2024-02-01 18:30:15] [INFO] [rank: 1, server epoch 1, client 1, distill train]
[2024-02-01 18:30:16] [INFO] rank: 1, distill epoch 1, acc: 0.5784
[2024-02-01 18:30:17] [INFO] rank: 1, distill epoch 2, acc: 0.5784
[2024-02-01 18:30:17] [INFO] rank: 1, distill epoch 3, acc: 0.5784
[2024-02-01 18:30:18] [INFO] rank: 1, distill epoch 4, acc: 0.5784
[2024-02-01 18:30:18] [INFO] rank: 1, distill epoch 5, acc: 0.5784
[2024-02-01 18:30:19] [INFO] rank: 1, distill epoch 6, acc: 0.5784
[2024-02-01 18:30:20] [INFO] rank: 1, distill epoch 7, acc: 0.5784
[2024-02-01 18:30:20] [INFO] rank: 1, distill epoch 8, acc: 0.5784
[2024-02-01 18:30:21] [INFO] rank: 1, distill epoch 9, acc: 0.5784
[2024-02-01 18:30:21] [INFO] rank: 1, distill epoch 10, acc: 0.5784
[2024-02-01 18:30:21] [INFO] [rank: 1, server epoch 1, client 2, distill train]
[2024-02-01 18:30:22] [INFO] rank: 1, distill epoch 1, acc: 0.5784
[2024-02-01 18:30:23] [INFO] rank: 1, distill epoch 2, acc: 0.5784
[2024-02-01 18:30:23] [INFO] rank: 1, distill epoch 3, acc: 0.5784
[2024-02-01 18:30:24] [INFO] rank: 1, distill epoch 4, acc: 0.5784
[2024-02-01 18:30:25] [INFO] rank: 1, distill epoch 5, acc: 0.5784
[2024-02-01 18:30:25] [INFO] rank: 1, distill epoch 6, acc: 0.5784
[2024-02-01 18:30:26] [INFO] rank: 1, distill epoch 7, acc: 0.5784
[2024-02-01 18:30:26] [INFO] rank: 1, distill epoch 8, acc: 0.5784
[2024-02-01 18:30:27] [INFO] rank: 1, distill epoch 9, acc: 0.5784
[2024-02-01 18:30:28] [INFO] rank: 1, distill epoch 10, acc: 0.5784
[2024-02-01 18:30:28] [INFO] [rank: 1, server epoch 1, client 3, distill train]
[2024-02-01 18:30:28] [INFO] rank: 1, distill epoch 1, acc: 0.5913
[2024-02-01 18:30:29] [INFO] rank: 1, distill epoch 2, acc: 0.5723
[2024-02-01 18:30:29] [INFO] rank: 1, distill epoch 3, acc: 0.5512
[2024-02-01 18:30:30] [INFO] rank: 1, distill epoch 4, acc: 0.5375
[2024-02-01 18:30:31] [INFO] rank: 1, distill epoch 5, acc: 0.5196
[2024-02-01 18:30:31] [INFO] rank: 1, distill epoch 6, acc: 0.4844
[2024-02-01 18:30:32] [INFO] rank: 1, distill epoch 7, acc: 0.4524
[2024-02-01 18:30:32] [INFO] rank: 1, distill epoch 8, acc: 0.4407
[2024-02-01 18:30:33] [INFO] rank: 1, distill epoch 9, acc: 0.4415
[2024-02-01 18:30:34] [INFO] rank: 1, distill epoch 10, acc: 0.4471
[2024-02-01 18:30:34] [INFO] [rank: 1, server epoch 1, client 4, distill train]
[2024-02-01 18:30:34] [INFO] rank: 1, distill epoch 1, acc: 0.4471
