[2024-02-20 22:14:17] [INFO] hyper_fed
      n_public_data  :  100  
          seed       : 10000 
      local_epochs   :  10   
     distill_epochs  :  10   
       batch_size    :  160  
      server_epochs  :  20   
          alpha      :  1.0  
            a        :  0.5  
       temperature   :  10   
         dataset     :cifar10
     model_structure : cnn3  
[2024-02-20 22:14:40] [INFO] [rank: 1, server epoch 1, client 1, local train]
[2024-02-20 22:14:41] [INFO] rank: 1, local epoch 1, acc: 0.4026
[2024-02-20 22:15:51] [INFO] rank: 1, local epoch 5, acc: 0.5219
[2024-02-20 22:15:53] [INFO] rank: 1, local epoch 6, acc: 0.5358
[2024-02-20 22:15:54] [INFO] rank: 1, local epoch 7, acc: 0.5621
[2024-02-20 22:15:56] [INFO] rank: 1, local epoch 8, acc: 0.5647
[2024-02-20 22:15:58] [INFO] rank: 1, local epoch 9, acc: 0.5741
[2024-02-20 22:15:59] [INFO] rank: 1, local epoch 10, acc: 0.5804
[2024-02-20 22:15:59] [INFO] [rank: 1, server epoch 1, client 6, local train]
[2024-02-20 22:16:01] [INFO] rank: 1, local epoch 1, acc: 0.3606
[2024-02-20 22:16:02] [INFO] rank: 1, local epoch 2, acc: 0.4543
[2024-02-20 22:16:04] [INFO] rank: 1, local epoch 3, acc: 0.4830
[2024-02-20 22:16:06] [INFO] rank: 1, local epoch 4, acc: 0.5120
[2024-02-20 22:16:08] [INFO] rank: 1, local epoch 5, acc: 0.5245
[2024-02-20 22:16:09] [INFO] rank: 1, local epoch 6, acc: 0.5415
[2024-02-20 22:16:11] [INFO] rank: 1, local epoch 7, acc: 0.5465
[2024-02-20 22:16:13] [INFO] rank: 1, local epoch 8, acc: 0.5652
[2024-02-20 22:16:14] [INFO] rank: 1, local epoch 9, acc: 0.5809
[2024-02-20 22:16:16] [INFO] rank: 1, local epoch 10, acc: 0.5874
[2024-02-20 22:16:16] [INFO] [rank: 1, server epoch 1, client 7, local train]
[2024-02-20 22:16:18] [INFO] rank: 1, local epoch 1, acc: 0.3866
[2024-02-20 22:16:20] [INFO] rank: 1, local epoch 2, acc: 0.3988
[2024-02-20 22:16:21] [INFO] rank: 1, local epoch 3, acc: 0.4380
[2024-02-20 22:16:23] [INFO] rank: 1, local epoch 4, acc: 0.4745
[2024-02-20 22:16:25] [INFO] rank: 1, local epoch 5, acc: 0.4788
[2024-02-20 22:16:27] [INFO] rank: 1, local epoch 6, acc: 0.4920
[2024-02-20 22:16:28] [INFO] rank: 1, local epoch 7, acc: 0.4993
[2024-02-20 22:16:30] [INFO] rank: 1, local epoch 8, acc: 0.4991
[2024-02-20 22:16:31] [INFO] rank: 1, local epoch 9, acc: 0.5112
[2024-02-20 22:16:33] [INFO] rank: 1, local epoch 10, acc: 0.5139
[2024-02-20 22:16:33] [INFO] [rank: 1, server epoch 1, client 8, local train]
[2024-02-20 22:16:35] [INFO] rank: 1, local epoch 1, acc: 0.3806
[2024-02-20 22:16:36] [INFO] rank: 1, local epoch 2, acc: 0.4071
[2024-02-20 22:16:38] [INFO] rank: 1, local epoch 3, acc: 0.4239
[2024-02-20 22:16:39] [INFO] rank: 1, local epoch 4, acc: 0.4647
[2024-02-20 22:16:41] [INFO] rank: 1, local epoch 5, acc: 0.4828
[2024-02-20 22:16:43] [INFO] rank: 1, local epoch 6, acc: 0.4928
[2024-02-20 22:16:45] [INFO] rank: 1, local epoch 7, acc: 0.5061
[2024-02-20 22:16:46] [INFO] rank: 1, local epoch 8, acc: 0.5009
[2024-02-20 22:16:48] [INFO] rank: 1, local epoch 9, acc: 0.5104
[2024-02-20 22:16:50] [INFO] rank: 1, local epoch 10, acc: 0.5258
[2024-02-20 22:16:50] [INFO] [rank: 1, server epoch 1, client 9, local train]
[2024-02-20 22:16:52] [INFO] rank: 1, local epoch 1, acc: 0.3801
[2024-02-20 22:16:53] [INFO] rank: 1, local epoch 2, acc: 0.4161
[2024-02-20 22:16:55] [INFO] rank: 1, local epoch 3, acc: 0.4490
[2024-02-20 22:16:57] [INFO] rank: 1, local epoch 4, acc: 0.4596
[2024-02-20 22:16:58] [INFO] rank: 1, local epoch 5, acc: 0.4804
[2024-02-20 22:17:00] [INFO] rank: 1, local epoch 6, acc: 0.4907
[2024-02-20 22:17:02] [INFO] rank: 1, local epoch 7, acc: 0.4726
[2024-02-20 22:17:04] [INFO] rank: 1, local epoch 8, acc: 0.5093
[2024-02-20 22:17:05] [INFO] rank: 1, local epoch 9, acc: 0.5099
[2024-02-20 22:17:07] [INFO] rank: 1, local epoch 10, acc: 0.5158
[2024-02-20 22:17:07] [INFO] [rank: 1, server epoch 1, client 1, distill train]
[2024-02-20 22:17:08] [INFO] rank: 1, distill epoch 1, acc: 0.5780
[2024-02-20 22:17:09] [INFO] rank: 1, distill epoch 2, acc: 0.5780
[2024-02-20 22:17:10] [INFO] rank: 1, distill epoch 3, acc: 0.5780
[2024-02-20 22:17:12] [INFO] rank: 1, distill epoch 4, acc: 0.5780
[2024-02-20 22:17:13] [INFO] rank: 1, distill epoch 5, acc: 0.5780
[2024-02-20 22:17:14] [INFO] rank: 1, distill epoch 6, acc: 0.5780
[2024-02-20 22:17:15] [INFO] rank: 1, distill epoch 7, acc: 0.5780
[2024-02-20 22:17:16] [INFO] rank: 1, distill epoch 8, acc: 0.5780
[2024-02-20 22:17:17] [INFO] rank: 1, distill epoch 9, acc: 0.5780
[2024-02-20 22:17:18] [INFO] rank: 1, distill epoch 10, acc: 0.5780
[2024-02-20 22:17:18] [INFO] [rank: 1, server epoch 1, client 2, distill train]
[2024-02-20 22:17:19] [INFO] rank: 1, distill epoch 1, acc: 0.5780
[2024-02-20 22:17:20] [INFO] rank: 1, distill epoch 2, acc: 0.5780
[2024-02-20 22:17:21] [INFO] rank: 1, distill epoch 3, acc: 0.5780
[2024-02-20 22:17:22] [INFO] rank: 1, distill epoch 4, acc: 0.5780
[2024-02-20 22:17:24] [INFO] rank: 1, distill epoch 5, acc: 0.5780
[2024-02-20 22:17:25] [INFO] rank: 1, distill epoch 6, acc: 0.5780
[2024-02-20 22:17:26] [INFO] rank: 1, distill epoch 7, acc: 0.5780
[2024-02-20 22:17:27] [INFO] rank: 1, distill epoch 8, acc: 0.5780
[2024-02-20 22:17:28] [INFO] rank: 1, distill epoch 9, acc: 0.5780
[2024-02-20 22:17:29] [INFO] rank: 1, distill epoch 10, acc: 0.5780
[2024-02-20 22:17:29] [INFO] [rank: 1, server epoch 1, client 3, distill train]
[2024-02-20 22:17:30] [INFO] rank: 1, distill epoch 1, acc: 0.5913
[2024-02-20 22:17:31] [INFO] rank: 1, distill epoch 2, acc: 0.5723
[2024-02-20 22:17:32] [INFO] rank: 1, distill epoch 3, acc: 0.5508
[2024-02-20 22:17:33] [INFO] rank: 1, distill epoch 4, acc: 0.5338
[2024-02-20 22:17:35] [INFO] rank: 1, distill epoch 5, acc: 0.5152
[2024-02-20 22:17:36] [INFO] rank: 1, distill epoch 6, acc: 0.4836
[2024-02-20 22:17:37] [INFO] rank: 1, distill epoch 7, acc: 0.4532
[2024-02-20 22:17:38] [INFO] rank: 1, distill epoch 8, acc: 0.4407
[2024-02-20 22:17:39] [INFO] rank: 1, distill epoch 9, acc: 0.4419
[2024-02-20 22:17:40] [INFO] rank: 1, distill epoch 10, acc: 0.4471
[2024-02-20 22:17:40] [INFO] [rank: 1, server epoch 1, client 4, distill train]
[2024-02-20 22:17:41] [INFO] rank: 1, distill epoch 1, acc: 0.4471
[2024-02-20 22:17:43] [INFO] rank: 1, distill epoch 2, acc: 0.4471
[2024-02-20 22:17:44] [INFO] rank: 1, distill epoch 3, acc: 0.4471
[2024-02-20 22:17:45] [INFO] rank: 1, distill epoch 4, acc: 0.4471
[2024-02-20 22:17:46] [INFO] rank: 1, distill epoch 5, acc: 0.4471
[2024-02-20 22:17:47] [INFO] rank: 1, distill epoch 6, acc: 0.4471
[2024-02-20 22:17:48] [INFO] rank: 1, distill epoch 7, acc: 0.4471
[2024-02-20 22:17:49] [INFO] rank: 1, distill epoch 8, acc: 0.4471
[2024-02-20 22:17:51] [INFO] rank: 1, distill epoch 9, acc: 0.4471
[2024-02-20 22:17:52] [INFO] rank: 1, distill epoch 10, acc: 0.4471
[2024-02-20 22:17:52] [INFO] [rank: 1, server epoch 1, client 5, distill train]
[2024-02-20 22:17:53] [INFO] rank: 1, distill epoch 1, acc: 0.4471
[2024-02-20 22:17:54] [INFO] rank: 1, distill epoch 2, acc: 0.4471
[2024-02-20 22:17:55] [INFO] rank: 1, distill epoch 3, acc: 0.4471
[2024-02-20 22:17:56] [INFO] rank: 1, distill epoch 4, acc: 0.4471
[2024-02-20 22:17:57] [INFO] rank: 1, distill epoch 5, acc: 0.4471
[2024-02-20 22:17:58] [INFO] rank: 1, distill epoch 6, acc: 0.4471
[2024-02-20 22:18:00] [INFO] rank: 1, distill epoch 7, acc: 0.4471
[2024-02-20 22:18:01] [INFO] rank: 1, distill epoch 8, acc: 0.4471
[2024-02-20 22:18:02] [INFO] rank: 1, distill epoch 9, acc: 0.4471
[2024-02-20 22:18:03] [INFO] rank: 1, distill epoch 10, acc: 0.4471
[2024-02-20 22:18:03] [INFO] [rank: 1, server epoch 1, client 6, distill train]
[2024-02-20 22:18:04] [INFO] rank: 1, distill epoch 1, acc: 0.4471
[2024-02-20 22:18:05] [INFO] rank: 1, distill epoch 2, acc: 0.4471
[2024-02-20 22:18:06] [INFO] rank: 1, distill epoch 3, acc: 0.4471
[2024-02-20 22:18:08] [INFO] rank: 1, distill epoch 4, acc: 0.4471
[2024-02-20 22:18:09] [INFO] rank: 1, distill epoch 5, acc: 0.4471
[2024-02-20 22:18:10] [INFO] rank: 1, distill epoch 6, acc: 0.4471
[2024-02-20 22:18:11] [INFO] rank: 1, distill epoch 7, acc: 0.4471
[2024-02-20 22:18:12] [INFO] rank: 1, distill epoch 8, acc: 0.4471
[2024-02-20 22:18:13] [INFO] rank: 1, distill epoch 9, acc: 0.4471
[2024-02-20 22:18:15] [INFO] rank: 1, distill epoch 10, acc: 0.4471
[2024-02-20 22:18:15] [INFO] [rank: 1, server epoch 1, client 7, distill train]
[2024-02-20 22:18:16] [INFO] rank: 1, distill epoch 1, acc: 0.4471
[2024-02-20 22:18:17] [INFO] rank: 1, distill epoch 2, acc: 0.4471
[2024-02-20 22:18:18] [INFO] rank: 1, distill epoch 3, acc: 0.4471
[2024-02-20 22:18:19] [INFO] rank: 1, distill epoch 4, acc: 0.4471
[2024-02-20 22:18:20] [INFO] rank: 1, distill epoch 5, acc: 0.4471
[2024-02-20 22:18:21] [INFO] rank: 1, distill epoch 6, acc: 0.4471
[2024-02-20 22:18:23] [INFO] rank: 1, distill epoch 7, acc: 0.4471
[2024-02-20 22:18:24] [INFO] rank: 1, distill epoch 8, acc: 0.4471
[2024-02-20 22:18:25] [INFO] rank: 1, distill epoch 9, acc: 0.4471
[2024-02-20 22:18:26] [INFO] rank: 1, distill epoch 10, acc: 0.4471
[2024-02-20 22:18:26] [INFO] [rank: 1, server epoch 1, client 8, distill train]
[2024-02-20 22:18:27] [INFO] rank: 1, distill epoch 1, acc: 0.4471
[2024-02-20 22:18:28] [INFO] rank: 1, distill epoch 2, acc: 0.4471
[2024-02-20 22:18:29] [INFO] rank: 1, distill epoch 3, acc: 0.4471
[2024-02-20 22:18:31] [INFO] rank: 1, distill epoch 4, acc: 0.4471
[2024-02-20 22:18:32] [INFO] rank: 1, distill epoch 5, acc: 0.4471
[2024-02-20 22:18:33] [INFO] rank: 1, distill epoch 6, acc: 0.4471
[2024-02-20 22:18:34] [INFO] rank: 1, distill epoch 7, acc: 0.4471
[2024-02-20 22:18:35] [INFO] rank: 1, distill epoch 8, acc: 0.4471
[2024-02-20 22:18:36] [INFO] rank: 1, distill epoch 9, acc: 0.4471
[2024-02-20 22:18:37] [INFO] rank: 1, distill epoch 10, acc: 0.4471
[2024-02-20 22:18:37] [INFO] [rank: 1, server epoch 1, client 9, distill train]
[2024-02-20 22:18:39] [INFO] rank: 1, distill epoch 1, acc: 0.4471
[2024-02-20 22:18:40] [INFO] rank: 1, distill epoch 2, acc: 0.4471
[2024-02-20 22:18:41] [INFO] rank: 1, distill epoch 3, acc: 0.4471
[2024-02-20 22:18:42] [INFO] rank: 1, distill epoch 4, acc: 0.4471
[2024-02-20 22:18:43] [INFO] rank: 1, distill epoch 5, acc: 0.4471
[2024-02-20 22:18:45] [INFO] rank: 1, distill epoch 6, acc: 0.4471
[2024-02-20 22:18:46] [INFO] rank: 1, distill epoch 7, acc: 0.4471
[2024-02-20 22:18:47] [INFO] rank: 1, distill epoch 8, acc: 0.4471
[2024-02-20 22:18:48] [INFO] rank: 1, distill epoch 9, acc: 0.4471
[2024-02-20 22:18:49] [INFO] rank: 1, distill epoch 10, acc: 0.4471
[2024-02-20 22:18:49] [INFO] [rank: 1, server epoch 2, client 1, local train]
[2024-02-20 22:18:51] [INFO] rank: 1, local epoch 1, acc: 0.5917
[2024-02-20 22:18:52] [INFO] rank: 1, local epoch 2, acc: 0.6031
[2024-02-20 22:18:54] [INFO] rank: 1, local epoch 3, acc: 0.6055
[2024-02-20 22:18:55] [INFO] rank: 1, local epoch 4, acc: 0.6124
[2024-02-20 22:18:57] [INFO] rank: 1, local epoch 5, acc: 0.6075
[2024-02-20 22:18:58] [INFO] rank: 1, local epoch 6, acc: 0.6079
[2024-02-20 22:19:00] [INFO] rank: 1, local epoch 7, acc: 0.6168
[2024-02-20 22:19:01] [INFO] rank: 1, local epoch 8, acc: 0.6120
[2024-02-20 22:19:03] [INFO] rank: 1, local epoch 9, acc: 0.6258
[2024-02-20 22:19:04] [INFO] rank: 1, local epoch 10, acc: 0.6310
[2024-02-20 22:19:04] [INFO] [rank: 1, server epoch 2, client 2, local train]
[2024-02-20 22:19:06] [INFO] rank: 1, local epoch 1, acc: 0.5917
[2024-02-20 22:19:07] [INFO] rank: 1, local epoch 2, acc: 0.5998
[2024-02-20 22:19:09] [INFO] rank: 1, local epoch 3, acc: 0.6059
[2024-02-20 22:19:11] [INFO] rank: 1, local epoch 4, acc: 0.6043
[2024-02-20 22:19:12] [INFO] rank: 1, local epoch 5, acc: 0.6087
[2024-02-20 22:19:14] [INFO] rank: 1, local epoch 6, acc: 0.6136
[2024-02-20 22:19:15] [INFO] rank: 1, local epoch 7, acc: 0.5978
[2024-02-20 22:19:17] [INFO] rank: 1, local epoch 8, acc: 0.6140
[2024-02-20 22:19:18] [INFO] rank: 1, local epoch 9, acc: 0.6168
[2024-02-20 22:19:20] [INFO] rank: 1, local epoch 10, acc: 0.6245
[2024-02-20 22:19:20] [INFO] [rank: 1, server epoch 2, client 3, local train]
[2024-02-20 22:19:21] [INFO] rank: 1, local epoch 1, acc: 0.5925
[2024-02-20 22:19:23] [INFO] rank: 1, local epoch 2, acc: 0.5966
[2024-02-20 22:19:24] [INFO] rank: 1, local epoch 3, acc: 0.6035
[2024-02-20 22:19:26] [INFO] rank: 1, local epoch 4, acc: 0.6116
[2024-02-20 22:19:27] [INFO] rank: 1, local epoch 5, acc: 0.6100
[2024-02-20 22:19:29] [INFO] rank: 1, local epoch 6, acc: 0.6116
[2024-02-20 22:19:30] [INFO] rank: 1, local epoch 7, acc: 0.6221
[2024-02-20 22:19:32] [INFO] rank: 1, local epoch 8, acc: 0.6156
[2024-02-20 22:19:33] [INFO] rank: 1, local epoch 9, acc: 0.6278
[2024-02-20 22:19:35] [INFO] rank: 1, local epoch 10, acc: 0.6274
[2024-02-20 22:19:35] [INFO] [rank: 1, server epoch 2, client 4, local train]
[2024-02-20 22:19:36] [INFO] rank: 1, local epoch 1, acc: 0.5689
[2024-02-20 22:19:38] [INFO] rank: 1, local epoch 2, acc: 0.5989
[2024-02-20 22:19:40] [INFO] rank: 1, local epoch 3, acc: 0.5994
[2024-02-20 22:19:41] [INFO] rank: 1, local epoch 4, acc: 0.5981
[2024-02-20 22:19:43] [INFO] rank: 1, local epoch 5, acc: 0.6093
[2024-02-20 22:19:45] [INFO] rank: 1, local epoch 6, acc: 0.6143
[2024-02-20 22:19:47] [INFO] rank: 1, local epoch 7, acc: 0.6148
[2024-02-20 22:19:48] [INFO] rank: 1, local epoch 8, acc: 0.6242
[2024-02-20 22:19:50] [INFO] rank: 1, local epoch 9, acc: 0.6294
[2024-02-20 22:19:52] [INFO] rank: 1, local epoch 10, acc: 0.6354
[2024-02-20 22:19:52] [INFO] [rank: 1, server epoch 2, client 5, local train]
[2024-02-20 22:19:54] [INFO] rank: 1, local epoch 1, acc: 0.5921
[2024-02-20 22:19:55] [INFO] rank: 1, local epoch 2, acc: 0.5926
[2024-02-20 22:19:57] [INFO] rank: 1, local epoch 3, acc: 0.5960
[2024-02-20 22:19:59] [INFO] rank: 1, local epoch 4, acc: 0.5887
[2024-02-20 22:20:00] [INFO] rank: 1, local epoch 5, acc: 0.6148
[2024-02-20 22:20:02] [INFO] rank: 1, local epoch 6, acc: 0.6169
[2024-02-20 22:20:04] [INFO] rank: 1, local epoch 7, acc: 0.6245
[2024-02-20 22:20:05] [INFO] rank: 1, local epoch 8, acc: 0.6258
[2024-02-20 22:20:07] [INFO] rank: 1, local epoch 9, acc: 0.6260
[2024-02-20 22:20:09] [INFO] rank: 1, local epoch 10, acc: 0.6352
[2024-02-20 22:20:09] [INFO] [rank: 1, server epoch 2, client 6, local train]
[2024-02-20 22:20:11] [INFO] rank: 1, local epoch 1, acc: 0.5919
[2024-02-20 22:20:12] [INFO] rank: 1, local epoch 2, acc: 0.5960
[2024-02-20 22:20:14] [INFO] rank: 1, local epoch 3, acc: 0.6044
[2024-02-20 22:20:16] [INFO] rank: 1, local epoch 4, acc: 0.6065
[2024-02-20 22:20:17] [INFO] rank: 1, local epoch 5, acc: 0.6075
[2024-02-20 22:20:19] [INFO] rank: 1, local epoch 6, acc: 0.6174
[2024-02-20 22:20:21] [INFO] rank: 1, local epoch 7, acc: 0.6125
[2024-02-20 22:20:23] [INFO] rank: 1, local epoch 8, acc: 0.6143
[2024-02-20 22:20:25] [INFO] rank: 1, local epoch 9, acc: 0.6334
[2024-02-20 22:20:26] [INFO] rank: 1, local epoch 10, acc: 0.6378
[2024-02-20 22:20:26] [INFO] [rank: 1, server epoch 2, client 7, local train]
[2024-02-20 22:20:28] [INFO] rank: 1, local epoch 1, acc: 0.5253
[2024-02-20 22:20:30] [INFO] rank: 1, local epoch 2, acc: 0.5328
[2024-02-20 22:20:31] [INFO] rank: 1, local epoch 3, acc: 0.5274
[2024-02-20 22:20:33] [INFO] rank: 1, local epoch 4, acc: 0.5247
[2024-02-20 22:20:35] [INFO] rank: 1, local epoch 5, acc: 0.5385
[2024-02-20 22:20:36] [INFO] rank: 1, local epoch 6, acc: 0.5366
[2024-02-20 22:20:38] [INFO] rank: 1, local epoch 7, acc: 0.5456
[2024-02-20 22:20:40] [INFO] rank: 1, local epoch 8, acc: 0.5385
[2024-02-20 22:20:41] [INFO] rank: 1, local epoch 9, acc: 0.5507
[2024-02-20 22:20:43] [INFO] rank: 1, local epoch 10, acc: 0.5450
[2024-02-20 22:20:43] [INFO] [rank: 1, server epoch 2, client 8, local train]
[2024-02-20 22:20:45] [INFO] rank: 1, local epoch 1, acc: 0.5158
[2024-02-20 22:20:46] [INFO] rank: 1, local epoch 2, acc: 0.5139
[2024-02-20 22:20:48] [INFO] rank: 1, local epoch 3, acc: 0.5277
[2024-02-20 22:20:49] [INFO] rank: 1, local epoch 4, acc: 0.5369
[2024-02-20 22:20:51] [INFO] rank: 1, local epoch 5, acc: 0.5391
[2024-02-20 22:20:53] [INFO] rank: 1, local epoch 6, acc: 0.5310
[2024-02-20 22:20:54] [INFO] rank: 1, local epoch 7, acc: 0.5426
[2024-02-20 22:20:56] [INFO] rank: 1, local epoch 8, acc: 0.5439
[2024-02-20 22:20:58] [INFO] rank: 1, local epoch 9, acc: 0.5491
[2024-02-20 22:20:59] [INFO] rank: 1, local epoch 10, acc: 0.5531
[2024-02-20 22:20:59] [INFO] [rank: 1, server epoch 2, client 9, local train]
[2024-02-20 22:21:01] [INFO] rank: 1, local epoch 1, acc: 0.5147
[2024-02-20 22:21:03] [INFO] rank: 1, local epoch 2, acc: 0.5215
[2024-02-20 22:21:04] [INFO] rank: 1, local epoch 3, acc: 0.5215
[2024-02-20 22:21:06] [INFO] rank: 1, local epoch 4, acc: 0.5253
[2024-02-20 22:21:08] [INFO] rank: 1, local epoch 5, acc: 0.5328
[2024-02-20 22:21:09] [INFO] rank: 1, local epoch 6, acc: 0.5361
[2024-02-20 22:21:11] [INFO] rank: 1, local epoch 7, acc: 0.5350
[2024-02-20 22:21:13] [INFO] rank: 1, local epoch 8, acc: 0.5328
[2024-02-20 22:21:14] [INFO] rank: 1, local epoch 9, acc: 0.5350
[2024-02-20 22:21:16] [INFO] rank: 1, local epoch 10, acc: 0.5474
[2024-02-20 22:21:16] [INFO] [rank: 1, server epoch 2, client 1, distill train]
[2024-02-20 22:21:17] [INFO] rank: 1, distill epoch 1, acc: 0.6274
[2024-02-20 22:21:18] [INFO] rank: 1, distill epoch 2, acc: 0.6274
[2024-02-20 22:21:19] [INFO] rank: 1, distill epoch 3, acc: 0.6274
[2024-02-20 22:21:20] [INFO] rank: 1, distill epoch 4, acc: 0.6274
[2024-02-20 22:21:22] [INFO] rank: 1, distill epoch 5, acc: 0.6274
[2024-02-20 22:21:23] [INFO] rank: 1, distill epoch 6, acc: 0.6274
[2024-02-20 22:21:24] [INFO] rank: 1, distill epoch 7, acc: 0.6274
[2024-02-20 22:21:25] [INFO] rank: 1, distill epoch 8, acc: 0.6274
[2024-02-20 22:21:26] [INFO] rank: 1, distill epoch 9, acc: 0.6274
[2024-02-20 22:21:27] [INFO] rank: 1, distill epoch 10, acc: 0.6274
[2024-02-20 22:21:27] [INFO] [rank: 1, server epoch 2, client 2, distill train]
[2024-02-20 22:21:29] [INFO] rank: 1, distill epoch 1, acc: 0.6274
[2024-02-20 22:21:30] [INFO] rank: 1, distill epoch 2, acc: 0.6274
[2024-02-20 22:21:31] [INFO] rank: 1, distill epoch 3, acc: 0.6274
[2024-02-20 22:21:32] [INFO] rank: 1, distill epoch 4, acc: 0.6274
[2024-02-20 22:21:33] [INFO] rank: 1, distill epoch 5, acc: 0.6274
[2024-02-20 22:21:34] [INFO] rank: 1, distill epoch 6, acc: 0.6274
[2024-02-20 22:21:35] [INFO] rank: 1, distill epoch 7, acc: 0.6274
[2024-02-20 22:21:37] [INFO] rank: 1, distill epoch 8, acc: 0.6274
[2024-02-20 22:21:38] [INFO] rank: 1, distill epoch 9, acc: 0.6274
[2024-02-20 22:21:39] [INFO] rank: 1, distill epoch 10, acc: 0.6274
[2024-02-20 22:21:39] [INFO] [rank: 1, server epoch 2, client 3, distill train]
[2024-02-20 22:21:40] [INFO] rank: 1, distill epoch 1, acc: 0.6213
[2024-02-20 22:21:41] [INFO] rank: 1, distill epoch 2, acc: 0.5982
[2024-02-20 22:21:42] [INFO] rank: 1, distill epoch 3, acc: 0.5812
[2024-02-20 22:21:44] [INFO] rank: 1, distill epoch 4, acc: 0.5618
[2024-02-20 22:21:45] [INFO] rank: 1, distill epoch 5, acc: 0.5298
[2024-02-20 22:21:46] [INFO] rank: 1, distill epoch 6, acc: 0.5022
[2024-02-20 22:21:47] [INFO] rank: 1, distill epoch 7, acc: 0.4787
[2024-02-20 22:21:48] [INFO] rank: 1, distill epoch 8, acc: 0.4690
