[2024-02-20 22:14:17] [INFO] hyper_fed
      n_public_data  :  100  
          seed       : 10000 
      local_epochs   :  10   
     distill_epochs  :  10   
       batch_size    :  160  
      server_epochs  :  20   
          alpha      :  1.0  
            a        :  0.5  
       temperature   :  15   
         dataset     :cifar10
     model_structure : cnn3  
[2024-02-20 22:14:40] [INFO] [rank: 2, server epoch 1, client 1, local train]
[2024-02-20 22:14:42] [INFO] rank: 2, local epoch 1, acc: 0.4026
[2024-02-20 22:16:15] [INFO] rank: 2, local epoch 8, acc: 0.5642
[2024-02-20 22:16:17] [INFO] rank: 2, local epoch 9, acc: 0.5796
[2024-02-20 22:16:18] [INFO] rank: 2, local epoch 10, acc: 0.5859
[2024-02-20 22:16:18] [INFO] [rank: 2, server epoch 1, client 7, local train]
[2024-02-20 22:16:20] [INFO] rank: 2, local epoch 1, acc: 0.3871
[2024-02-20 22:16:22] [INFO] rank: 2, local epoch 2, acc: 0.3982
[2024-02-20 22:16:24] [INFO] rank: 2, local epoch 3, acc: 0.4371
[2024-02-20 22:16:25] [INFO] rank: 2, local epoch 4, acc: 0.4723
[2024-02-20 22:16:27] [INFO] rank: 2, local epoch 5, acc: 0.4799
[2024-02-20 22:16:29] [INFO] rank: 2, local epoch 6, acc: 0.4915
[2024-02-20 22:16:30] [INFO] rank: 2, local epoch 7, acc: 0.5001
[2024-02-20 22:16:32] [INFO] rank: 2, local epoch 8, acc: 0.4974
[2024-02-20 22:16:34] [INFO] rank: 2, local epoch 9, acc: 0.5107
[2024-02-20 22:16:35] [INFO] rank: 2, local epoch 10, acc: 0.5164
[2024-02-20 22:16:35] [INFO] [rank: 2, server epoch 1, client 8, local train]
[2024-02-20 22:16:37] [INFO] rank: 2, local epoch 1, acc: 0.3804
[2024-02-20 22:16:39] [INFO] rank: 2, local epoch 2, acc: 0.4074
[2024-02-20 22:16:40] [INFO] rank: 2, local epoch 3, acc: 0.4242
[2024-02-20 22:16:42] [INFO] rank: 2, local epoch 4, acc: 0.4634
[2024-02-20 22:16:44] [INFO] rank: 2, local epoch 5, acc: 0.4842
[2024-02-20 22:16:45] [INFO] rank: 2, local epoch 6, acc: 0.4942
[2024-02-20 22:16:47] [INFO] rank: 2, local epoch 7, acc: 0.5042
[2024-02-20 22:16:49] [INFO] rank: 2, local epoch 8, acc: 0.5007
[2024-02-20 22:16:51] [INFO] rank: 2, local epoch 9, acc: 0.5109
[2024-02-20 22:16:52] [INFO] rank: 2, local epoch 10, acc: 0.5255
[2024-02-20 22:16:52] [INFO] [rank: 2, server epoch 1, client 9, local train]
[2024-02-20 22:16:54] [INFO] rank: 2, local epoch 1, acc: 0.3790
[2024-02-20 22:16:56] [INFO] rank: 2, local epoch 2, acc: 0.4155
[2024-02-20 22:16:58] [INFO] rank: 2, local epoch 3, acc: 0.4477
[2024-02-20 22:16:59] [INFO] rank: 2, local epoch 4, acc: 0.4609
[2024-02-20 22:17:01] [INFO] rank: 2, local epoch 5, acc: 0.4804
[2024-02-20 22:17:03] [INFO] rank: 2, local epoch 6, acc: 0.4877
[2024-02-20 22:17:04] [INFO] rank: 2, local epoch 7, acc: 0.4736
[2024-02-20 22:17:06] [INFO] rank: 2, local epoch 8, acc: 0.5096
[2024-02-20 22:17:07] [INFO] rank: 2, local epoch 9, acc: 0.5101
[2024-02-20 22:17:09] [INFO] rank: 2, local epoch 10, acc: 0.5164
[2024-02-20 22:17:09] [INFO] [rank: 2, server epoch 1, client 1, distill train]
[2024-02-20 22:17:10] [INFO] rank: 2, distill epoch 1, acc: 0.5792
[2024-02-20 22:17:12] [INFO] rank: 2, distill epoch 2, acc: 0.5792
[2024-02-20 22:17:13] [INFO] rank: 2, distill epoch 3, acc: 0.5792
[2024-02-20 22:17:14] [INFO] rank: 2, distill epoch 4, acc: 0.5792
[2024-02-20 22:17:15] [INFO] rank: 2, distill epoch 5, acc: 0.5792
[2024-02-20 22:17:16] [INFO] rank: 2, distill epoch 6, acc: 0.5792
[2024-02-20 22:17:17] [INFO] rank: 2, distill epoch 7, acc: 0.5792
[2024-02-20 22:17:19] [INFO] rank: 2, distill epoch 8, acc: 0.5792
[2024-02-20 22:17:20] [INFO] rank: 2, distill epoch 9, acc: 0.5792
[2024-02-20 22:17:21] [INFO] rank: 2, distill epoch 10, acc: 0.5792
[2024-02-20 22:17:21] [INFO] [rank: 2, server epoch 1, client 2, distill train]
[2024-02-20 22:17:22] [INFO] rank: 2, distill epoch 1, acc: 0.5792
[2024-02-20 22:17:23] [INFO] rank: 2, distill epoch 2, acc: 0.5792
[2024-02-20 22:17:24] [INFO] rank: 2, distill epoch 3, acc: 0.5792
[2024-02-20 22:17:26] [INFO] rank: 2, distill epoch 4, acc: 0.5792
[2024-02-20 22:17:27] [INFO] rank: 2, distill epoch 5, acc: 0.5792
[2024-02-20 22:17:28] [INFO] rank: 2, distill epoch 6, acc: 0.5792
[2024-02-20 22:17:29] [INFO] rank: 2, distill epoch 7, acc: 0.5792
[2024-02-20 22:17:30] [INFO] rank: 2, distill epoch 8, acc: 0.5792
[2024-02-20 22:17:31] [INFO] rank: 2, distill epoch 9, acc: 0.5792
[2024-02-20 22:17:32] [INFO] rank: 2, distill epoch 10, acc: 0.5792
[2024-02-20 22:17:32] [INFO] [rank: 2, server epoch 1, client 3, distill train]
[2024-02-20 22:17:34] [INFO] rank: 2, distill epoch 1, acc: 0.5921
[2024-02-20 22:17:35] [INFO] rank: 2, distill epoch 2, acc: 0.5735
[2024-02-20 22:17:36] [INFO] rank: 2, distill epoch 3, acc: 0.5525
[2024-02-20 22:17:37] [INFO] rank: 2, distill epoch 4, acc: 0.5354
[2024-02-20 22:17:38] [INFO] rank: 2, distill epoch 5, acc: 0.5160
[2024-02-20 22:17:39] [INFO] rank: 2, distill epoch 6, acc: 0.4852
[2024-02-20 22:17:41] [INFO] rank: 2, distill epoch 7, acc: 0.4548
[2024-02-20 22:17:42] [INFO] rank: 2, distill epoch 8, acc: 0.4423
[2024-02-20 22:17:43] [INFO] rank: 2, distill epoch 9, acc: 0.4419
[2024-02-20 22:17:44] [INFO] rank: 2, distill epoch 10, acc: 0.4475
[2024-02-20 22:17:44] [INFO] [rank: 2, server epoch 1, client 4, distill train]
[2024-02-20 22:17:45] [INFO] rank: 2, distill epoch 1, acc: 0.4475
[2024-02-20 22:17:46] [INFO] rank: 2, distill epoch 2, acc: 0.4475
[2024-02-20 22:17:48] [INFO] rank: 2, distill epoch 3, acc: 0.4475
[2024-02-20 22:17:49] [INFO] rank: 2, distill epoch 4, acc: 0.4475
[2024-02-20 22:17:50] [INFO] rank: 2, distill epoch 5, acc: 0.4475
[2024-02-20 22:17:51] [INFO] rank: 2, distill epoch 6, acc: 0.4475
[2024-02-20 22:17:52] [INFO] rank: 2, distill epoch 7, acc: 0.4475
[2024-02-20 22:17:54] [INFO] rank: 2, distill epoch 8, acc: 0.4475
[2024-02-20 22:17:55] [INFO] rank: 2, distill epoch 9, acc: 0.4475
[2024-02-20 22:17:56] [INFO] rank: 2, distill epoch 10, acc: 0.4475
[2024-02-20 22:17:56] [INFO] [rank: 2, server epoch 1, client 5, distill train]
[2024-02-20 22:17:57] [INFO] rank: 2, distill epoch 1, acc: 0.4475
[2024-02-20 22:17:58] [INFO] rank: 2, distill epoch 2, acc: 0.4475
[2024-02-20 22:17:59] [INFO] rank: 2, distill epoch 3, acc: 0.4475
[2024-02-20 22:18:01] [INFO] rank: 2, distill epoch 4, acc: 0.4475
[2024-02-20 22:18:02] [INFO] rank: 2, distill epoch 5, acc: 0.4475
[2024-02-20 22:18:03] [INFO] rank: 2, distill epoch 6, acc: 0.4475
[2024-02-20 22:18:04] [INFO] rank: 2, distill epoch 7, acc: 0.4475
[2024-02-20 22:18:05] [INFO] rank: 2, distill epoch 8, acc: 0.4475
[2024-02-20 22:18:07] [INFO] rank: 2, distill epoch 9, acc: 0.4475
[2024-02-20 22:18:08] [INFO] rank: 2, distill epoch 10, acc: 0.4475
[2024-02-20 22:18:08] [INFO] [rank: 2, server epoch 1, client 6, distill train]
[2024-02-20 22:18:09] [INFO] rank: 2, distill epoch 1, acc: 0.4475
[2024-02-20 22:18:11] [INFO] rank: 2, distill epoch 2, acc: 0.4475
[2024-02-20 22:18:12] [INFO] rank: 2, distill epoch 3, acc: 0.4475
[2024-02-20 22:18:13] [INFO] rank: 2, distill epoch 4, acc: 0.4475
[2024-02-20 22:18:14] [INFO] rank: 2, distill epoch 5, acc: 0.4475
[2024-02-20 22:18:15] [INFO] rank: 2, distill epoch 6, acc: 0.4475
[2024-02-20 22:18:17] [INFO] rank: 2, distill epoch 7, acc: 0.4475
[2024-02-20 22:18:18] [INFO] rank: 2, distill epoch 8, acc: 0.4475
[2024-02-20 22:18:19] [INFO] rank: 2, distill epoch 9, acc: 0.4475
[2024-02-20 22:18:20] [INFO] rank: 2, distill epoch 10, acc: 0.4475
[2024-02-20 22:18:20] [INFO] [rank: 2, server epoch 1, client 7, distill train]
[2024-02-20 22:18:21] [INFO] rank: 2, distill epoch 1, acc: 0.4475
[2024-02-20 22:18:23] [INFO] rank: 2, distill epoch 2, acc: 0.4475
[2024-02-20 22:18:24] [INFO] rank: 2, distill epoch 3, acc: 0.4475
[2024-02-20 22:18:25] [INFO] rank: 2, distill epoch 4, acc: 0.4475
[2024-02-20 22:18:26] [INFO] rank: 2, distill epoch 5, acc: 0.4475
[2024-02-20 22:18:27] [INFO] rank: 2, distill epoch 6, acc: 0.4475
[2024-02-20 22:18:29] [INFO] rank: 2, distill epoch 7, acc: 0.4475
[2024-02-20 22:18:30] [INFO] rank: 2, distill epoch 8, acc: 0.4475
[2024-02-20 22:18:31] [INFO] rank: 2, distill epoch 9, acc: 0.4475
[2024-02-20 22:18:32] [INFO] rank: 2, distill epoch 10, acc: 0.4475
[2024-02-20 22:18:32] [INFO] [rank: 2, server epoch 1, client 8, distill train]
[2024-02-20 22:18:34] [INFO] rank: 2, distill epoch 1, acc: 0.4475
[2024-02-20 22:18:35] [INFO] rank: 2, distill epoch 2, acc: 0.4475
[2024-02-20 22:18:36] [INFO] rank: 2, distill epoch 3, acc: 0.4475
[2024-02-20 22:18:37] [INFO] rank: 2, distill epoch 4, acc: 0.4475
[2024-02-20 22:18:38] [INFO] rank: 2, distill epoch 5, acc: 0.4475
[2024-02-20 22:18:40] [INFO] rank: 2, distill epoch 6, acc: 0.4475
[2024-02-20 22:18:41] [INFO] rank: 2, distill epoch 7, acc: 0.4475
[2024-02-20 22:18:42] [INFO] rank: 2, distill epoch 8, acc: 0.4475
[2024-02-20 22:18:43] [INFO] rank: 2, distill epoch 9, acc: 0.4475
[2024-02-20 22:18:44] [INFO] rank: 2, distill epoch 10, acc: 0.4475
[2024-02-20 22:18:44] [INFO] [rank: 2, server epoch 1, client 9, distill train]
[2024-02-20 22:18:45] [INFO] rank: 2, distill epoch 1, acc: 0.4475
[2024-02-20 22:18:47] [INFO] rank: 2, distill epoch 2, acc: 0.4475
[2024-02-20 22:18:48] [INFO] rank: 2, distill epoch 3, acc: 0.4475
[2024-02-20 22:18:49] [INFO] rank: 2, distill epoch 4, acc: 0.4475
[2024-02-20 22:18:50] [INFO] rank: 2, distill epoch 5, acc: 0.4475
[2024-02-20 22:18:51] [INFO] rank: 2, distill epoch 6, acc: 0.4475
[2024-02-20 22:18:52] [INFO] rank: 2, distill epoch 7, acc: 0.4475
[2024-02-20 22:18:54] [INFO] rank: 2, distill epoch 8, acc: 0.4475
[2024-02-20 22:18:55] [INFO] rank: 2, distill epoch 9, acc: 0.4475
[2024-02-20 22:18:56] [INFO] rank: 2, distill epoch 10, acc: 0.4475
[2024-02-20 22:18:56] [INFO] [rank: 2, server epoch 2, client 1, local train]
[2024-02-20 22:18:58] [INFO] rank: 2, local epoch 1, acc: 0.5925
[2024-02-20 22:18:59] [INFO] rank: 2, local epoch 2, acc: 0.6035
[2024-02-20 22:19:01] [INFO] rank: 2, local epoch 3, acc: 0.6059
[2024-02-20 22:19:02] [INFO] rank: 2, local epoch 4, acc: 0.6120
[2024-02-20 22:19:04] [INFO] rank: 2, local epoch 5, acc: 0.6063
[2024-02-20 22:19:06] [INFO] rank: 2, local epoch 6, acc: 0.6096
[2024-02-20 22:19:07] [INFO] rank: 2, local epoch 7, acc: 0.6152
[2024-02-20 22:19:08] [INFO] rank: 2, local epoch 8, acc: 0.6120
[2024-02-20 22:19:10] [INFO] rank: 2, local epoch 9, acc: 0.6262
[2024-02-20 22:19:12] [INFO] rank: 2, local epoch 10, acc: 0.6310
[2024-02-20 22:19:12] [INFO] [rank: 2, server epoch 2, client 2, local train]
[2024-02-20 22:19:13] [INFO] rank: 2, local epoch 1, acc: 0.5938
[2024-02-20 22:19:15] [INFO] rank: 2, local epoch 2, acc: 0.5994
[2024-02-20 22:19:16] [INFO] rank: 2, local epoch 3, acc: 0.6059
[2024-02-20 22:19:18] [INFO] rank: 2, local epoch 4, acc: 0.6039
[2024-02-20 22:19:19] [INFO] rank: 2, local epoch 5, acc: 0.6100
[2024-02-20 22:19:21] [INFO] rank: 2, local epoch 6, acc: 0.6140
[2024-02-20 22:19:22] [INFO] rank: 2, local epoch 7, acc: 0.5958
[2024-02-20 22:19:24] [INFO] rank: 2, local epoch 8, acc: 0.6160
[2024-02-20 22:19:25] [INFO] rank: 2, local epoch 9, acc: 0.6189
[2024-02-20 22:19:27] [INFO] rank: 2, local epoch 10, acc: 0.6262
[2024-02-20 22:19:27] [INFO] [rank: 2, server epoch 2, client 3, local train]
[2024-02-20 22:19:28] [INFO] rank: 2, local epoch 1, acc: 0.5921
[2024-02-20 22:19:30] [INFO] rank: 2, local epoch 2, acc: 0.5966
[2024-02-20 22:19:31] [INFO] rank: 2, local epoch 3, acc: 0.6055
[2024-02-20 22:19:33] [INFO] rank: 2, local epoch 4, acc: 0.6108
[2024-02-20 22:19:34] [INFO] rank: 2, local epoch 5, acc: 0.6100
[2024-02-20 22:19:36] [INFO] rank: 2, local epoch 6, acc: 0.6108
[2024-02-20 22:19:38] [INFO] rank: 2, local epoch 7, acc: 0.6209
[2024-02-20 22:19:39] [INFO] rank: 2, local epoch 8, acc: 0.6164
[2024-02-20 22:19:41] [INFO] rank: 2, local epoch 9, acc: 0.6237
[2024-02-20 22:19:42] [INFO] rank: 2, local epoch 10, acc: 0.6262
[2024-02-20 22:19:42] [INFO] [rank: 2, server epoch 2, client 4, local train]
[2024-02-20 22:19:44] [INFO] rank: 2, local epoch 1, acc: 0.5686
[2024-02-20 22:19:46] [INFO] rank: 2, local epoch 2, acc: 0.5989
[2024-02-20 22:19:48] [INFO] rank: 2, local epoch 3, acc: 0.6007
[2024-02-20 22:19:50] [INFO] rank: 2, local epoch 4, acc: 0.5986
[2024-02-20 22:19:51] [INFO] rank: 2, local epoch 5, acc: 0.6096
[2024-02-20 22:19:53] [INFO] rank: 2, local epoch 6, acc: 0.6140
[2024-02-20 22:19:55] [INFO] rank: 2, local epoch 7, acc: 0.6156
[2024-02-20 22:19:56] [INFO] rank: 2, local epoch 8, acc: 0.6216
[2024-02-20 22:19:58] [INFO] rank: 2, local epoch 9, acc: 0.6313
[2024-02-20 22:20:00] [INFO] rank: 2, local epoch 10, acc: 0.6367
[2024-02-20 22:20:00] [INFO] [rank: 2, server epoch 2, client 5, local train]
[2024-02-20 22:20:02] [INFO] rank: 2, local epoch 1, acc: 0.5921
[2024-02-20 22:20:03] [INFO] rank: 2, local epoch 2, acc: 0.5908
[2024-02-20 22:20:05] [INFO] rank: 2, local epoch 3, acc: 0.5953
[2024-02-20 22:20:07] [INFO] rank: 2, local epoch 4, acc: 0.5906
[2024-02-20 22:20:09] [INFO] rank: 2, local epoch 5, acc: 0.6151
[2024-02-20 22:20:10] [INFO] rank: 2, local epoch 6, acc: 0.6159
[2024-02-20 22:20:12] [INFO] rank: 2, local epoch 7, acc: 0.6247
[2024-02-20 22:20:13] [INFO] rank: 2, local epoch 8, acc: 0.6253
[2024-02-20 22:20:15] [INFO] rank: 2, local epoch 9, acc: 0.6260
[2024-02-20 22:20:17] [INFO] rank: 2, local epoch 10, acc: 0.6357
[2024-02-20 22:20:17] [INFO] [rank: 2, server epoch 2, client 6, local train]
[2024-02-20 22:20:19] [INFO] rank: 2, local epoch 1, acc: 0.5906
[2024-02-20 22:20:20] [INFO] rank: 2, local epoch 2, acc: 0.5966
[2024-02-20 22:20:22] [INFO] rank: 2, local epoch 3, acc: 0.6033
[2024-02-20 22:20:24] [INFO] rank: 2, local epoch 4, acc: 0.6057
[2024-02-20 22:20:26] [INFO] rank: 2, local epoch 5, acc: 0.6057
[2024-02-20 22:20:27] [INFO] rank: 2, local epoch 6, acc: 0.6185
[2024-02-20 22:20:29] [INFO] rank: 2, local epoch 7, acc: 0.6146
[2024-02-20 22:20:31] [INFO] rank: 2, local epoch 8, acc: 0.6140
[2024-02-20 22:20:33] [INFO] rank: 2, local epoch 9, acc: 0.6323
[2024-02-20 22:20:35] [INFO] rank: 2, local epoch 10, acc: 0.6394
[2024-02-20 22:20:35] [INFO] [rank: 2, server epoch 2, client 7, local train]
[2024-02-20 22:20:36] [INFO] rank: 2, local epoch 1, acc: 0.5247
[2024-02-20 22:20:38] [INFO] rank: 2, local epoch 2, acc: 0.5323
[2024-02-20 22:20:40] [INFO] rank: 2, local epoch 3, acc: 0.5291
[2024-02-20 22:20:42] [INFO] rank: 2, local epoch 4, acc: 0.5250
[2024-02-20 22:20:43] [INFO] rank: 2, local epoch 5, acc: 0.5366
[2024-02-20 22:20:45] [INFO] rank: 2, local epoch 6, acc: 0.5361
[2024-02-20 22:20:47] [INFO] rank: 2, local epoch 7, acc: 0.5447
[2024-02-20 22:20:49] [INFO] rank: 2, local epoch 8, acc: 0.5369
[2024-02-20 22:20:51] [INFO] rank: 2, local epoch 9, acc: 0.5488
[2024-02-20 22:20:52] [INFO] rank: 2, local epoch 10, acc: 0.5453
[2024-02-20 22:20:52] [INFO] [rank: 2, server epoch 2, client 8, local train]
[2024-02-20 22:20:54] [INFO] rank: 2, local epoch 1, acc: 0.5155
[2024-02-20 22:20:56] [INFO] rank: 2, local epoch 2, acc: 0.5120
[2024-02-20 22:20:57] [INFO] rank: 2, local epoch 3, acc: 0.5288
[2024-02-20 22:20:59] [INFO] rank: 2, local epoch 4, acc: 0.5350
[2024-02-20 22:21:01] [INFO] rank: 2, local epoch 5, acc: 0.5369
[2024-02-20 22:21:03] [INFO] rank: 2, local epoch 6, acc: 0.5280
[2024-02-20 22:21:04] [INFO] rank: 2, local epoch 7, acc: 0.5426
[2024-02-20 22:21:06] [INFO] rank: 2, local epoch 8, acc: 0.5431
[2024-02-20 22:21:08] [INFO] rank: 2, local epoch 9, acc: 0.5496
[2024-02-20 22:21:09] [INFO] rank: 2, local epoch 10, acc: 0.5523
[2024-02-20 22:21:09] [INFO] [rank: 2, server epoch 2, client 9, local train]
[2024-02-20 22:21:11] [INFO] rank: 2, local epoch 1, acc: 0.5142
[2024-02-20 22:21:13] [INFO] rank: 2, local epoch 2, acc: 0.5226
[2024-02-20 22:21:15] [INFO] rank: 2, local epoch 3, acc: 0.5193
[2024-02-20 22:21:17] [INFO] rank: 2, local epoch 4, acc: 0.5258
[2024-02-20 22:21:18] [INFO] rank: 2, local epoch 5, acc: 0.5331
[2024-02-20 22:21:20] [INFO] rank: 2, local epoch 6, acc: 0.5385
[2024-02-20 22:21:22] [INFO] rank: 2, local epoch 7, acc: 0.5361
[2024-02-20 22:21:24] [INFO] rank: 2, local epoch 8, acc: 0.5323
[2024-02-20 22:21:25] [INFO] rank: 2, local epoch 9, acc: 0.5377
[2024-02-20 22:21:27] [INFO] rank: 2, local epoch 10, acc: 0.5445
[2024-02-20 22:21:27] [INFO] [rank: 2, server epoch 2, client 1, distill train]
[2024-02-20 22:21:28] [INFO] rank: 2, distill epoch 1, acc: 0.6262
[2024-02-20 22:21:29] [INFO] rank: 2, distill epoch 2, acc: 0.6262
[2024-02-20 22:21:31] [INFO] rank: 2, distill epoch 3, acc: 0.6262
[2024-02-20 22:21:32] [INFO] rank: 2, distill epoch 4, acc: 0.6262
[2024-02-20 22:21:33] [INFO] rank: 2, distill epoch 5, acc: 0.6262
[2024-02-20 22:21:34] [INFO] rank: 2, distill epoch 6, acc: 0.6262
[2024-02-20 22:21:35] [INFO] rank: 2, distill epoch 7, acc: 0.6262
[2024-02-20 22:21:36] [INFO] rank: 2, distill epoch 8, acc: 0.6262
[2024-02-20 22:21:38] [INFO] rank: 2, distill epoch 9, acc: 0.6262
[2024-02-20 22:21:39] [INFO] rank: 2, distill epoch 10, acc: 0.6262
[2024-02-20 22:21:39] [INFO] [rank: 2, server epoch 2, client 2, distill train]
[2024-02-20 22:21:40] [INFO] rank: 2, distill epoch 1, acc: 0.6262
[2024-02-20 22:21:41] [INFO] rank: 2, distill epoch 2, acc: 0.6262
[2024-02-20 22:21:42] [INFO] rank: 2, distill epoch 3, acc: 0.6262
[2024-02-20 22:21:43] [INFO] rank: 2, distill epoch 4, acc: 0.6262
[2024-02-20 22:21:45] [INFO] rank: 2, distill epoch 5, acc: 0.6262
[2024-02-20 22:21:46] [INFO] rank: 2, distill epoch 6, acc: 0.6262
[2024-02-20 22:21:47] [INFO] rank: 2, distill epoch 7, acc: 0.6262
[2024-02-20 22:21:48] [INFO] rank: 2, distill epoch 8, acc: 0.6262
[2024-02-20 22:21:49] [INFO] rank: 2, distill epoch 9, acc: 0.6262
[2024-02-20 22:21:50] [INFO] rank: 2, distill epoch 10, acc: 0.6262
[2024-02-20 22:21:51] [INFO] [rank: 2, server epoch 2, client 3, distill train]
[2024-02-20 22:21:52] [INFO] rank: 2, distill epoch 1, acc: 0.6209
[2024-02-20 22:21:53] [INFO] rank: 2, distill epoch 2, acc: 0.5998
[2024-02-20 22:21:54] [INFO] rank: 2, distill epoch 3, acc: 0.5857
[2024-02-20 22:21:55] [INFO] rank: 2, distill epoch 4, acc: 0.5626
[2024-02-20 22:21:56] [INFO] rank: 2, distill epoch 5, acc: 0.5342
[2024-02-20 22:21:57] [INFO] rank: 2, distill epoch 6, acc: 0.5002
[2024-02-20 22:21:59] [INFO] rank: 2, distill epoch 7, acc: 0.4808
[2024-02-20 22:22:00] [INFO] rank: 2, distill epoch 8, acc: 0.4706
