[2024-02-20 20:47:29] [INFO] hyper_fed
      n_public_data  :  100  
          seed       : 10000 
      local_epochs   :  10   
     distill_epochs  :  10   
       batch_size    :  160  
      server_epochs  :  20   
          alpha      :  1.0  
            a        :  1.0  
       temperature   :   5   
         dataset     :cifar10
     model_structure : cnn3  
[2024-02-20 20:47:52] [INFO] [rank: 0, server epoch 1, client 1, local train]
[2024-02-20 20:47:54] [INFO] rank: 0, local epoch 1, acc: 0.4026
[2024-02-20 20:49:21] [INFO] rank: 0, local epoch 7, acc: 0.5483
[2024-02-20 20:49:23] [INFO] rank: 0, local epoch 8, acc: 0.5652
[2024-02-20 20:49:25] [INFO] rank: 0, local epoch 9, acc: 0.5809
[2024-02-20 20:49:27] [INFO] rank: 0, local epoch 10, acc: 0.5864
[2024-02-20 20:49:27] [INFO] [rank: 0, server epoch 1, client 7, local train]
[2024-02-20 20:49:28] [INFO] rank: 0, local epoch 1, acc: 0.3866
[2024-02-20 20:49:30] [INFO] rank: 0, local epoch 2, acc: 0.3985
[2024-02-20 20:49:32] [INFO] rank: 0, local epoch 3, acc: 0.4390
[2024-02-20 20:49:34] [INFO] rank: 0, local epoch 4, acc: 0.4739
[2024-02-20 20:49:35] [INFO] rank: 0, local epoch 5, acc: 0.4796
[2024-02-20 20:49:37] [INFO] rank: 0, local epoch 6, acc: 0.4926
[2024-02-20 20:49:38] [INFO] rank: 0, local epoch 7, acc: 0.5009
[2024-02-20 20:49:40] [INFO] rank: 0, local epoch 8, acc: 0.4999
[2024-02-20 20:49:42] [INFO] rank: 0, local epoch 9, acc: 0.5123
[2024-02-20 20:49:43] [INFO] rank: 0, local epoch 10, acc: 0.5155
[2024-02-20 20:49:43] [INFO] [rank: 0, server epoch 1, client 8, local train]
[2024-02-20 20:49:45] [INFO] rank: 0, local epoch 1, acc: 0.3806
[2024-02-20 20:49:47] [INFO] rank: 0, local epoch 2, acc: 0.4071
[2024-02-20 20:49:49] [INFO] rank: 0, local epoch 3, acc: 0.4239
[2024-02-20 20:49:50] [INFO] rank: 0, local epoch 4, acc: 0.4634
[2024-02-20 20:49:52] [INFO] rank: 0, local epoch 5, acc: 0.4804
[2024-02-20 20:49:53] [INFO] rank: 0, local epoch 6, acc: 0.4926
[2024-02-20 20:49:55] [INFO] rank: 0, local epoch 7, acc: 0.5042
[2024-02-20 20:49:57] [INFO] rank: 0, local epoch 8, acc: 0.5015
[2024-02-20 20:49:59] [INFO] rank: 0, local epoch 9, acc: 0.5126
[2024-02-20 20:50:00] [INFO] rank: 0, local epoch 10, acc: 0.5266
[2024-02-20 20:50:00] [INFO] [rank: 0, server epoch 1, client 9, local train]
[2024-02-20 20:50:02] [INFO] rank: 0, local epoch 1, acc: 0.3804
[2024-02-20 20:50:03] [INFO] rank: 0, local epoch 2, acc: 0.4171
[2024-02-20 20:50:05] [INFO] rank: 0, local epoch 3, acc: 0.4488
[2024-02-20 20:50:06] [INFO] rank: 0, local epoch 4, acc: 0.4585
[2024-02-20 20:50:08] [INFO] rank: 0, local epoch 5, acc: 0.4780
[2024-02-20 20:50:10] [INFO] rank: 0, local epoch 6, acc: 0.4888
[2024-02-20 20:50:11] [INFO] rank: 0, local epoch 7, acc: 0.4720
[2024-02-20 20:50:13] [INFO] rank: 0, local epoch 8, acc: 0.5085
[2024-02-20 20:50:14] [INFO] rank: 0, local epoch 9, acc: 0.5093
[2024-02-20 20:50:16] [INFO] rank: 0, local epoch 10, acc: 0.5166
[2024-02-20 20:50:16] [INFO] [rank: 0, server epoch 1, client 1, distill train]
[2024-02-20 20:50:17] [INFO] rank: 0, distill epoch 1, acc: 0.5784
[2024-02-20 20:50:18] [INFO] rank: 0, distill epoch 2, acc: 0.5784
[2024-02-20 20:50:20] [INFO] rank: 0, distill epoch 3, acc: 0.5784
[2024-02-20 20:50:21] [INFO] rank: 0, distill epoch 4, acc: 0.5784
[2024-02-20 20:50:22] [INFO] rank: 0, distill epoch 5, acc: 0.5784
[2024-02-20 20:50:23] [INFO] rank: 0, distill epoch 6, acc: 0.5784
[2024-02-20 20:50:24] [INFO] rank: 0, distill epoch 7, acc: 0.5784
[2024-02-20 20:50:25] [INFO] rank: 0, distill epoch 8, acc: 0.5784
[2024-02-20 20:50:26] [INFO] rank: 0, distill epoch 9, acc: 0.5784
[2024-02-20 20:50:27] [INFO] rank: 0, distill epoch 10, acc: 0.5784
[2024-02-20 20:50:27] [INFO] [rank: 0, server epoch 1, client 2, distill train]
[2024-02-20 20:50:28] [INFO] rank: 0, distill epoch 1, acc: 0.5784
[2024-02-20 20:50:30] [INFO] rank: 0, distill epoch 2, acc: 0.5784
[2024-02-20 20:50:31] [INFO] rank: 0, distill epoch 3, acc: 0.5784
[2024-02-20 20:50:32] [INFO] rank: 0, distill epoch 4, acc: 0.5784
[2024-02-20 20:50:33] [INFO] rank: 0, distill epoch 5, acc: 0.5784
[2024-02-20 20:50:34] [INFO] rank: 0, distill epoch 6, acc: 0.5784
[2024-02-20 20:50:35] [INFO] rank: 0, distill epoch 7, acc: 0.5784
[2024-02-20 20:50:36] [INFO] rank: 0, distill epoch 8, acc: 0.5784
[2024-02-20 20:50:38] [INFO] rank: 0, distill epoch 9, acc: 0.5784
[2024-02-20 20:50:39] [INFO] rank: 0, distill epoch 10, acc: 0.5784
[2024-02-20 20:50:39] [INFO] [rank: 0, server epoch 1, client 3, distill train]
[2024-02-20 20:50:40] [INFO] rank: 0, distill epoch 1, acc: 0.5930
[2024-02-20 20:50:41] [INFO] rank: 0, distill epoch 2, acc: 0.5707
[2024-02-20 20:50:42] [INFO] rank: 0, distill epoch 3, acc: 0.5302
[2024-02-20 20:50:43] [INFO] rank: 0, distill epoch 4, acc: 0.4876
[2024-02-20 20:50:44] [INFO] rank: 0, distill epoch 5, acc: 0.4245
[2024-02-20 20:50:45] [INFO] rank: 0, distill epoch 6, acc: 0.3584
[2024-02-20 20:50:46] [INFO] rank: 0, distill epoch 7, acc: 0.3094
[2024-02-20 20:50:48] [INFO] rank: 0, distill epoch 8, acc: 0.2701
[2024-02-20 20:50:49] [INFO] rank: 0, distill epoch 9, acc: 0.2454
[2024-02-20 20:50:50] [INFO] rank: 0, distill epoch 10, acc: 0.2276
[2024-02-20 20:50:50] [INFO] [rank: 0, server epoch 1, client 4, distill train]
[2024-02-20 20:50:51] [INFO] rank: 0, distill epoch 1, acc: 0.2276
[2024-02-20 20:50:52] [INFO] rank: 0, distill epoch 2, acc: 0.2276
[2024-02-20 20:50:53] [INFO] rank: 0, distill epoch 3, acc: 0.2276
[2024-02-20 20:50:54] [INFO] rank: 0, distill epoch 4, acc: 0.2276
[2024-02-20 20:50:55] [INFO] rank: 0, distill epoch 5, acc: 0.2276
[2024-02-20 20:50:57] [INFO] rank: 0, distill epoch 6, acc: 0.2276
[2024-02-20 20:50:58] [INFO] rank: 0, distill epoch 7, acc: 0.2276
[2024-02-20 20:50:59] [INFO] rank: 0, distill epoch 8, acc: 0.2276
[2024-02-20 20:51:00] [INFO] rank: 0, distill epoch 9, acc: 0.2276
[2024-02-20 20:51:01] [INFO] rank: 0, distill epoch 10, acc: 0.2276
[2024-02-20 20:51:01] [INFO] [rank: 0, server epoch 1, client 5, distill train]
[2024-02-20 20:51:02] [INFO] rank: 0, distill epoch 1, acc: 0.2276
[2024-02-20 20:51:03] [INFO] rank: 0, distill epoch 2, acc: 0.2276
[2024-02-20 20:51:05] [INFO] rank: 0, distill epoch 3, acc: 0.2276
[2024-02-20 20:51:06] [INFO] rank: 0, distill epoch 4, acc: 0.2276
[2024-02-20 20:51:07] [INFO] rank: 0, distill epoch 5, acc: 0.2276
[2024-02-20 20:51:08] [INFO] rank: 0, distill epoch 6, acc: 0.2276
[2024-02-20 20:51:09] [INFO] rank: 0, distill epoch 7, acc: 0.2276
[2024-02-20 20:51:10] [INFO] rank: 0, distill epoch 8, acc: 0.2276
[2024-02-20 20:51:11] [INFO] rank: 0, distill epoch 9, acc: 0.2276
[2024-02-20 20:51:12] [INFO] rank: 0, distill epoch 10, acc: 0.2276
[2024-02-20 20:51:12] [INFO] [rank: 0, server epoch 1, client 6, distill train]
[2024-02-20 20:51:14] [INFO] rank: 0, distill epoch 1, acc: 0.2276
[2024-02-20 20:51:15] [INFO] rank: 0, distill epoch 2, acc: 0.2276
[2024-02-20 20:51:16] [INFO] rank: 0, distill epoch 3, acc: 0.2276
[2024-02-20 20:51:17] [INFO] rank: 0, distill epoch 4, acc: 0.2276
[2024-02-20 20:51:18] [INFO] rank: 0, distill epoch 5, acc: 0.2276
[2024-02-20 20:51:19] [INFO] rank: 0, distill epoch 6, acc: 0.2276
[2024-02-20 20:51:21] [INFO] rank: 0, distill epoch 7, acc: 0.2276
[2024-02-20 20:51:22] [INFO] rank: 0, distill epoch 8, acc: 0.2276
[2024-02-20 20:51:23] [INFO] rank: 0, distill epoch 9, acc: 0.2276
[2024-02-20 20:51:24] [INFO] rank: 0, distill epoch 10, acc: 0.2276
[2024-02-20 20:51:24] [INFO] [rank: 0, server epoch 1, client 7, distill train]
[2024-02-20 20:51:25] [INFO] rank: 0, distill epoch 1, acc: 0.2276
[2024-02-20 20:51:26] [INFO] rank: 0, distill epoch 2, acc: 0.2276
[2024-02-20 20:51:28] [INFO] rank: 0, distill epoch 3, acc: 0.2276
[2024-02-20 20:51:29] [INFO] rank: 0, distill epoch 4, acc: 0.2276
[2024-02-20 20:51:30] [INFO] rank: 0, distill epoch 5, acc: 0.2276
[2024-02-20 20:51:31] [INFO] rank: 0, distill epoch 6, acc: 0.2276
[2024-02-20 20:51:32] [INFO] rank: 0, distill epoch 7, acc: 0.2276
[2024-02-20 20:51:33] [INFO] rank: 0, distill epoch 8, acc: 0.2276
[2024-02-20 20:51:34] [INFO] rank: 0, distill epoch 9, acc: 0.2276
[2024-02-20 20:51:36] [INFO] rank: 0, distill epoch 10, acc: 0.2276
[2024-02-20 20:51:36] [INFO] [rank: 0, server epoch 1, client 8, distill train]
[2024-02-20 20:51:37] [INFO] rank: 0, distill epoch 1, acc: 0.2276
[2024-02-20 20:51:38] [INFO] rank: 0, distill epoch 2, acc: 0.2276
[2024-02-20 20:51:39] [INFO] rank: 0, distill epoch 3, acc: 0.2276
[2024-02-20 20:51:40] [INFO] rank: 0, distill epoch 4, acc: 0.2276
[2024-02-20 20:51:41] [INFO] rank: 0, distill epoch 5, acc: 0.2276
[2024-02-20 20:51:42] [INFO] rank: 0, distill epoch 6, acc: 0.2276
[2024-02-20 20:51:44] [INFO] rank: 0, distill epoch 7, acc: 0.2276
[2024-02-20 20:51:45] [INFO] rank: 0, distill epoch 8, acc: 0.2276
[2024-02-20 20:51:46] [INFO] rank: 0, distill epoch 9, acc: 0.2276
[2024-02-20 20:51:47] [INFO] rank: 0, distill epoch 10, acc: 0.2276
[2024-02-20 20:51:47] [INFO] [rank: 0, server epoch 1, client 9, distill train]
[2024-02-20 20:51:48] [INFO] rank: 0, distill epoch 1, acc: 0.2276
[2024-02-20 20:51:49] [INFO] rank: 0, distill epoch 2, acc: 0.2276
[2024-02-20 20:51:51] [INFO] rank: 0, distill epoch 3, acc: 0.2276
[2024-02-20 20:51:52] [INFO] rank: 0, distill epoch 4, acc: 0.2276
[2024-02-20 20:51:53] [INFO] rank: 0, distill epoch 5, acc: 0.2276
[2024-02-20 20:51:54] [INFO] rank: 0, distill epoch 6, acc: 0.2276
[2024-02-20 20:51:55] [INFO] rank: 0, distill epoch 7, acc: 0.2276
[2024-02-20 20:51:56] [INFO] rank: 0, distill epoch 8, acc: 0.2276
[2024-02-20 20:51:57] [INFO] rank: 0, distill epoch 9, acc: 0.2276
[2024-02-20 20:51:58] [INFO] rank: 0, distill epoch 10, acc: 0.2276
[2024-02-20 20:51:59] [INFO] [rank: 0, server epoch 2, client 1, local train]
[2024-02-20 20:52:00] [INFO] rank: 0, local epoch 1, acc: 0.5970
[2024-02-20 20:52:02] [INFO] rank: 0, local epoch 2, acc: 0.6006
[2024-02-20 20:52:03] [INFO] rank: 0, local epoch 3, acc: 0.5998
[2024-02-20 20:52:04] [INFO] rank: 0, local epoch 4, acc: 0.6104
[2024-02-20 20:52:06] [INFO] rank: 0, local epoch 5, acc: 0.6002
[2024-02-20 20:52:07] [INFO] rank: 0, local epoch 6, acc: 0.6083
[2024-02-20 20:52:09] [INFO] rank: 0, local epoch 7, acc: 0.6148
[2024-02-20 20:52:10] [INFO] rank: 0, local epoch 8, acc: 0.6100
[2024-02-20 20:52:12] [INFO] rank: 0, local epoch 9, acc: 0.6262
[2024-02-20 20:52:13] [INFO] rank: 0, local epoch 10, acc: 0.6286
[2024-02-20 20:52:13] [INFO] [rank: 0, server epoch 2, client 2, local train]
[2024-02-20 20:52:15] [INFO] rank: 0, local epoch 1, acc: 0.5925
[2024-02-20 20:52:16] [INFO] rank: 0, local epoch 2, acc: 0.5950
[2024-02-20 20:52:18] [INFO] rank: 0, local epoch 3, acc: 0.6031
[2024-02-20 20:52:19] [INFO] rank: 0, local epoch 4, acc: 0.6051
[2024-02-20 20:52:21] [INFO] rank: 0, local epoch 5, acc: 0.6079
[2024-02-20 20:52:22] [INFO] rank: 0, local epoch 6, acc: 0.6128
[2024-02-20 20:52:24] [INFO] rank: 0, local epoch 7, acc: 0.5966
[2024-02-20 20:52:25] [INFO] rank: 0, local epoch 8, acc: 0.6112
[2024-02-20 20:52:27] [INFO] rank: 0, local epoch 9, acc: 0.6181
[2024-02-20 20:52:28] [INFO] rank: 0, local epoch 10, acc: 0.6270
[2024-02-20 20:52:28] [INFO] [rank: 0, server epoch 2, client 3, local train]
[2024-02-20 20:52:30] [INFO] rank: 0, local epoch 1, acc: 0.5869
[2024-02-20 20:52:31] [INFO] rank: 0, local epoch 2, acc: 0.5897
[2024-02-20 20:52:33] [INFO] rank: 0, local epoch 3, acc: 0.6043
[2024-02-20 20:52:34] [INFO] rank: 0, local epoch 4, acc: 0.6120
[2024-02-20 20:52:36] [INFO] rank: 0, local epoch 5, acc: 0.6075
[2024-02-20 20:52:37] [INFO] rank: 0, local epoch 6, acc: 0.6140
[2024-02-20 20:52:39] [INFO] rank: 0, local epoch 7, acc: 0.6217
[2024-02-20 20:52:40] [INFO] rank: 0, local epoch 8, acc: 0.6168
[2024-02-20 20:52:42] [INFO] rank: 0, local epoch 9, acc: 0.6274
[2024-02-20 20:52:43] [INFO] rank: 0, local epoch 10, acc: 0.6249
[2024-02-20 20:52:43] [INFO] [rank: 0, server epoch 2, client 4, local train]
[2024-02-20 20:52:45] [INFO] rank: 0, local epoch 1, acc: 0.5762
[2024-02-20 20:52:47] [INFO] rank: 0, local epoch 2, acc: 0.5966
[2024-02-20 20:52:48] [INFO] rank: 0, local epoch 3, acc: 0.5984
[2024-02-20 20:52:50] [INFO] rank: 0, local epoch 4, acc: 0.5963
[2024-02-20 20:52:52] [INFO] rank: 0, local epoch 5, acc: 0.6057
[2024-02-20 20:52:54] [INFO] rank: 0, local epoch 6, acc: 0.6130
[2024-02-20 20:52:55] [INFO] rank: 0, local epoch 7, acc: 0.6161
[2024-02-20 20:52:57] [INFO] rank: 0, local epoch 8, acc: 0.6229
[2024-02-20 20:52:59] [INFO] rank: 0, local epoch 9, acc: 0.6292
[2024-02-20 20:53:00] [INFO] rank: 0, local epoch 10, acc: 0.6357
[2024-02-20 20:53:00] [INFO] [rank: 0, server epoch 2, client 5, local train]
[2024-02-20 20:53:02] [INFO] rank: 0, local epoch 1, acc: 0.5788
[2024-02-20 20:53:04] [INFO] rank: 0, local epoch 2, acc: 0.5890
[2024-02-20 20:53:05] [INFO] rank: 0, local epoch 3, acc: 0.5937
[2024-02-20 20:53:07] [INFO] rank: 0, local epoch 4, acc: 0.5853
[2024-02-20 20:53:09] [INFO] rank: 0, local epoch 5, acc: 0.6106
[2024-02-20 20:53:10] [INFO] rank: 0, local epoch 6, acc: 0.6114
[2024-02-20 20:53:12] [INFO] rank: 0, local epoch 7, acc: 0.6219
[2024-02-20 20:53:14] [INFO] rank: 0, local epoch 8, acc: 0.6232
[2024-02-20 20:53:16] [INFO] rank: 0, local epoch 9, acc: 0.6240
[2024-02-20 20:53:17] [INFO] rank: 0, local epoch 10, acc: 0.6334
[2024-02-20 20:53:17] [INFO] [rank: 0, server epoch 2, client 6, local train]
[2024-02-20 20:53:19] [INFO] rank: 0, local epoch 1, acc: 0.5856
[2024-02-20 20:53:21] [INFO] rank: 0, local epoch 2, acc: 0.5929
[2024-02-20 20:53:22] [INFO] rank: 0, local epoch 3, acc: 0.6010
[2024-02-20 20:53:24] [INFO] rank: 0, local epoch 4, acc: 0.6059
[2024-02-20 20:53:26] [INFO] rank: 0, local epoch 5, acc: 0.6054
[2024-02-20 20:53:27] [INFO] rank: 0, local epoch 6, acc: 0.6146
[2024-02-20 20:53:29] [INFO] rank: 0, local epoch 7, acc: 0.6120
[2024-02-20 20:53:31] [INFO] rank: 0, local epoch 8, acc: 0.6120
[2024-02-20 20:53:32] [INFO] rank: 0, local epoch 9, acc: 0.6300
[2024-02-20 20:53:34] [INFO] rank: 0, local epoch 10, acc: 0.6375
[2024-02-20 20:53:34] [INFO] [rank: 0, server epoch 2, client 7, local train]
[2024-02-20 20:53:36] [INFO] rank: 0, local epoch 1, acc: 0.5191
[2024-02-20 20:53:37] [INFO] rank: 0, local epoch 2, acc: 0.5304
[2024-02-20 20:53:39] [INFO] rank: 0, local epoch 3, acc: 0.5269
[2024-02-20 20:53:41] [INFO] rank: 0, local epoch 4, acc: 0.5245
[2024-02-20 20:53:42] [INFO] rank: 0, local epoch 5, acc: 0.5366
[2024-02-20 20:53:44] [INFO] rank: 0, local epoch 6, acc: 0.5383
[2024-02-20 20:53:46] [INFO] rank: 0, local epoch 7, acc: 0.5423
[2024-02-20 20:53:47] [INFO] rank: 0, local epoch 8, acc: 0.5404
[2024-02-20 20:53:49] [INFO] rank: 0, local epoch 9, acc: 0.5499
[2024-02-20 20:53:51] [INFO] rank: 0, local epoch 10, acc: 0.5442
[2024-02-20 20:53:51] [INFO] [rank: 0, server epoch 2, client 8, local train]
[2024-02-20 20:53:52] [INFO] rank: 0, local epoch 1, acc: 0.5145
[2024-02-20 20:53:54] [INFO] rank: 0, local epoch 2, acc: 0.5134
[2024-02-20 20:53:56] [INFO] rank: 0, local epoch 3, acc: 0.5285
[2024-02-20 20:53:57] [INFO] rank: 0, local epoch 4, acc: 0.5353
[2024-02-20 20:53:59] [INFO] rank: 0, local epoch 5, acc: 0.5380
[2024-02-20 20:54:01] [INFO] rank: 0, local epoch 6, acc: 0.5296
[2024-02-20 20:54:02] [INFO] rank: 0, local epoch 7, acc: 0.5439
[2024-02-20 20:54:04] [INFO] rank: 0, local epoch 8, acc: 0.5447
[2024-02-20 20:54:06] [INFO] rank: 0, local epoch 9, acc: 0.5526
[2024-02-20 20:54:07] [INFO] rank: 0, local epoch 10, acc: 0.5531
[2024-02-20 20:54:07] [INFO] [rank: 0, server epoch 2, client 9, local train]
[2024-02-20 20:54:09] [INFO] rank: 0, local epoch 1, acc: 0.5131
[2024-02-20 20:54:11] [INFO] rank: 0, local epoch 2, acc: 0.5218
[2024-02-20 20:54:12] [INFO] rank: 0, local epoch 3, acc: 0.5234
[2024-02-20 20:54:14] [INFO] rank: 0, local epoch 4, acc: 0.5237
[2024-02-20 20:54:16] [INFO] rank: 0, local epoch 5, acc: 0.5339
[2024-02-20 20:54:17] [INFO] rank: 0, local epoch 6, acc: 0.5372
[2024-02-20 20:54:19] [INFO] rank: 0, local epoch 7, acc: 0.5353
[2024-02-20 20:54:21] [INFO] rank: 0, local epoch 8, acc: 0.5318
[2024-02-20 20:54:22] [INFO] rank: 0, local epoch 9, acc: 0.5345
[2024-02-20 20:54:24] [INFO] rank: 0, local epoch 10, acc: 0.5485
[2024-02-20 20:54:24] [INFO] [rank: 0, server epoch 2, client 1, distill train]
[2024-02-20 20:54:25] [INFO] rank: 0, distill epoch 1, acc: 0.6249
[2024-02-20 20:54:26] [INFO] rank: 0, distill epoch 2, acc: 0.6249
[2024-02-20 20:54:28] [INFO] rank: 0, distill epoch 3, acc: 0.6249
[2024-02-20 20:54:29] [INFO] rank: 0, distill epoch 4, acc: 0.6249
[2024-02-20 20:54:30] [INFO] rank: 0, distill epoch 5, acc: 0.6249
[2024-02-20 20:54:31] [INFO] rank: 0, distill epoch 6, acc: 0.6249
[2024-02-20 20:54:32] [INFO] rank: 0, distill epoch 7, acc: 0.6249
[2024-02-20 20:54:33] [INFO] rank: 0, distill epoch 8, acc: 0.6249
[2024-02-20 20:54:34] [INFO] rank: 0, distill epoch 9, acc: 0.6249
[2024-02-20 20:54:36] [INFO] rank: 0, distill epoch 10, acc: 0.6249
[2024-02-20 20:54:36] [INFO] [rank: 0, server epoch 2, client 2, distill train]
[2024-02-20 20:54:37] [INFO] rank: 0, distill epoch 1, acc: 0.6249
[2024-02-20 20:54:38] [INFO] rank: 0, distill epoch 2, acc: 0.6249
[2024-02-20 20:54:39] [INFO] rank: 0, distill epoch 3, acc: 0.6249
[2024-02-20 20:54:40] [INFO] rank: 0, distill epoch 4, acc: 0.6249
[2024-02-20 20:54:41] [INFO] rank: 0, distill epoch 5, acc: 0.6249
[2024-02-20 20:54:42] [INFO] rank: 0, distill epoch 6, acc: 0.6249
[2024-02-20 20:54:43] [INFO] rank: 0, distill epoch 7, acc: 0.6249
[2024-02-20 20:54:45] [INFO] rank: 0, distill epoch 8, acc: 0.6249
[2024-02-20 20:54:46] [INFO] rank: 0, distill epoch 9, acc: 0.6249
[2024-02-20 20:54:47] [INFO] rank: 0, distill epoch 10, acc: 0.6249
[2024-02-20 20:54:47] [INFO] [rank: 0, server epoch 2, client 3, distill train]
[2024-02-20 20:54:48] [INFO] rank: 0, distill epoch 1, acc: 0.6237
[2024-02-20 20:54:49] [INFO] rank: 0, distill epoch 2, acc: 0.6002
[2024-02-20 20:54:50] [INFO] rank: 0, distill epoch 3, acc: 0.5763
[2024-02-20 20:54:51] [INFO] rank: 0, distill epoch 4, acc: 0.5290
[2024-02-20 20:54:52] [INFO] rank: 0, distill epoch 5, acc: 0.4714
[2024-02-20 20:54:54] [INFO] rank: 0, distill epoch 6, acc: 0.4018
[2024-02-20 20:54:55] [INFO] rank: 0, distill epoch 7, acc: 0.3516
[2024-02-20 20:54:56] [INFO] rank: 0, distill epoch 8, acc: 0.3196
